Epoch,Accuracy Train,Accuracy Validate,Accuracy Test
0.0,0.5095862746238708,0.5120000243186951,0.49193549156188965
1.0,0.5136225819587708,0.5600000023841858,0.5725806355476379
2.0,0.5549949407577515,0.6320000290870667,0.6048387289047241
3.0,0.5469223260879517,0.6320000290870667,0.6290322542190552
4.0,0.5701311826705933,0.6399999856948853,0.6532257795333862
5.0,0.5923309922218323,0.6639999747276306,0.6451612710952759
6.0,0.6165489554405212,0.6399999856948853,0.6290322542190552
7.0,0.6397578120231628,0.6399999856948853,0.6290322542190552
8.0,0.6296669840812683,0.656000018119812,0.6370967626571655
9.0,0.6468213796615601,0.656000018119812,0.6370967626571655
10.0,0.6326942443847656,0.6480000019073486,0.6370967626571655
11.0,0.6357215046882629,0.6480000019073486,0.6370967626571655
12.0,0.6468213796615601,0.6480000019073486,0.6370967626571655
13.0,0.6437941193580627,0.671999990940094,0.6532257795333862
14.0,0.6306760907173157,0.671999990940094,0.6451612710952759
15.0,0.6528759002685547,0.6800000071525574,0.6370967626571655
16.0,0.6569122076034546,0.671999990940094,0.6370967626571655
17.0,0.6417759656906128,0.6800000071525574,0.6370967626571655
18.0,0.6508577466011047,0.6800000071525574,0.6451612710952759
19.0,0.64883953332901,0.671999990940094,0.6693548560142517
20.0,0.6437941193580627,0.6800000071525574,0.6532257795333862
21.0,0.6569122076034546,0.6800000071525574,0.6532257795333862
22.0,0.6427850723266602,0.671999990940094,0.6532257795333862
23.0,0.6427850723266602,0.6800000071525574,0.6451612710952759
24.0,0.6559031009674072,0.6959999799728394,0.6612903475761414
25.0,0.6427850723266602,0.6880000233650208,0.6612903475761414
26.0,0.6478304862976074,0.6880000233650208,0.6532257795333862
27.0,0.6538849472999573,0.671999990940094,0.6612903475761414
28.0,0.6458123326301575,0.6959999799728394,0.6693548560142517
29.0,0.6498486399650574,0.6959999799728394,0.6612903475761414
30.0,0.6508577466011047,0.6959999799728394,0.6612903475761414
31.0,0.6498486399650574,0.6959999799728394,0.6612903475761414
32.0,0.6498486399650574,0.7120000123977661,0.6774193644523621
33.0,0.6528759002685547,0.6880000233650208,0.6532257795333862
34.0,0.6417759656906128,0.671999990940094,0.6532257795333862
35.0,0.6559031009674072,0.7039999961853027,0.6693548560142517
36.0,0.6498486399650574,0.6959999799728394,0.6693548560142517
37.0,0.6538849472999573,0.671999990940094,0.6532257795333862
38.0,0.6437941193580627,0.6880000233650208,0.6774193644523621
39.0,0.6538849472999573,0.7039999961853027,0.6854838728904724
40.0,0.6649848818778992,0.6959999799728394,0.6935483813285828
41.0,0.6609485149383545,0.6959999799728394,0.6935483813285828
42.0,0.6619576215744019,0.6959999799728394,0.6935483813285828
43.0,0.6569122076034546,0.7039999961853027,0.6935483813285828
44.0,0.6639757752418518,0.6800000071525574,0.6774193644523621
45.0,0.6659939289093018,0.6959999799728394,0.6774193644523621
46.0,0.6619576215744019,0.6959999799728394,0.6935483813285828
47.0,0.64883953332901,0.6800000071525574,0.6693548560142517
48.0,0.6609485149383545,0.6959999799728394,0.6774193644523621
49.0,0.6559031009674072,0.6880000233650208,0.6774193644523621
50.0,0.6690211892127991,0.7120000123977661,0.6854838728904724
51.0,0.6538849472999573,0.6880000233650208,0.6290322542190552
52.0,0.6750757098197937,0.6800000071525574,0.6290322542190552
53.0,0.6670030355453491,0.6480000019073486,0.6774193644523621
54.0,0.6821392774581909,0.6480000019073486,0.6774193644523621
55.0,0.7073662877082825,0.7360000014305115,0.75
56.0,0.7255297899246216,0.7680000066757202,0.7580645084381104
57.0,0.7517659068107605,0.7680000066757202,0.7661290168762207
58.0,0.7527749538421631,0.7440000176429749,0.7580645084381104
59.0,0.7568113207817078,0.7680000066757202,0.7661290168762207
60.0,0.7527749538421631,0.7599999904632568,0.7822580933570862
61.0,0.7608476281166077,0.7760000228881836,0.774193525314331
62.0,0.7477295398712158,0.7279999852180481,0.725806474685669
63.0,0.7588294744491577,0.7279999852180481,0.7661290168762207
64.0,0.7558022141456604,0.7519999742507935,0.7661290168762207
65.0,0.7608476281166077,0.7279999852180481,0.7338709831237793
66.0,0.7558022141456604,0.7440000176429749,0.7580645084381104
67.0,0.7507568001747131,0.7919999957084656,0.774193525314331
68.0,0.7537840604782104,0.7440000176429749,0.75
69.0,0.7497477531433105,0.7919999957084656,0.7822580933570862
