Epoch,Loss Train,Loss Validate (*7.99),Loss Test (*7.93)
0.0,23.529632091522217,48.38498916308726,48.099942245960236
1.0,23.024218380451202,47.606114885980084,47.4115486497879
2.0,22.53568708896637,46.086327179305016,45.997730892181394
3.0,22.08389812707901,44.94630752744214,44.77975588798523
4.0,21.70558923482895,43.97271158474107,43.968061907291414
5.0,21.256089568138123,43.15499138976297,43.16928448867798
6.0,20.79448240995407,42.583575597693844,42.32062562656402
7.0,20.484893918037415,41.45879506584137,41.7387348356247
8.0,20.12077498435974,40.682255411821025,40.89243917417526
9.0,19.717594981193542,39.750891328819336,40.09955770730972
10.0,19.499290943145752,39.26548646198165,39.583953726291654
11.0,19.043693125247955,38.34830494032752,39.03940207290649
12.0,18.66653400659561,38.01550277586907,38.35248943471908
13.0,18.58666044473648,36.84788136256318,37.79402178525925
14.0,18.089616179466248,36.66888684418894,37.36204798364639
15.0,18.05987575650215,35.86846029470044,36.75511747264862
16.0,17.65778735280037,35.19378971116197,36.31769002199173
17.0,17.440987855196,35.25325829175211,36.17006629657745
18.0,17.181822776794434,34.42531477227327,35.34998486733436
19.0,17.09148269891739,34.254021985396264,35.481996630430224
20.0,16.763872623443604,33.95042380738643,35.13374822616577
21.0,16.588227927684784,33.33971384600286,34.699023263931274
22.0,16.31682598590851,32.99692605892497,34.62280590772629
23.0,16.192696392536163,32.55913802356489,34.277130041837694
24.0,15.814463347196579,32.90959467354321,33.88595512056351
25.0,15.98446637392044,32.371928499590965,33.43758634853363
26.0,15.497581541538239,31.924529019623034,33.765820791721346
27.0,15.443933427333832,31.599409294224554,33.201499247074125
28.0,15.246494621038437,31.284999491466632,33.16419531416893
29.0,15.05081695318222,31.060632256971253,33.2924037938118
30.0,14.981759667396545,31.467236568370176,33.2741035194397
31.0,14.960009634494781,30.88728280101092,33.049343809127805
32.0,14.868231773376465,30.94598111318004,32.84037279319763
33.0,14.824600100517273,30.705190774654188,33.00476810789108
34.0,14.395326018333435,30.45821423275817,32.571428176879884
35.0,14.430985242128372,30.69940351983232,32.59838454198837
36.0,14.333164364099503,30.324067723847204,32.97791806554794
37.0,14.424799025058746,29.874563462791905,32.85182351875305
38.0,13.834715515375137,30.08470097664864,32.37839896011352
39.0,14.18823817372322,29.663985319195255,32.028225404977796
40.0,13.915882527828217,29.89286960397036,32.617721581459044
41.0,13.600311517715454,29.23991730304495,32.502134795427324
42.0,13.675098985433578,28.872120562820665,32.29013074541092
43.0,13.395060569047928,29.195073342611714,32.52378541827202
44.0,13.390607327222824,28.902054565568125,32.5504972410202
45.0,13.377718538045883,29.109930815235263,32.314445580482484
46.0,13.37475797533989,28.749723148201742,32.15137764644623
47.0,13.31258562207222,28.81231281641991,32.82191681504249
48.0,13.213105380535126,28.92715640822726,32.35310099387169
49.0,13.165609151124954,28.481788588627694,32.352408005714416
50.0,12.91730460524559,28.888477453301032,32.18037280964851
51.0,13.119824141263962,28.91211950154074,32.30471586608887
52.0,13.178944826126099,28.712609143386928,32.10214406299591
53.0,12.875817030668259,28.032451052338846,31.922833790779112
54.0,12.795438468456268,27.890726426436057,32.013802367448804
55.0,12.800851672887802,27.88095159155707,31.822137862443924
56.0,12.82474198937416,27.840118552648253,31.82002960014343
57.0,12.388995677232742,27.919975666749863,32.14190168905258
58.0,12.44532835483551,28.46956385239478,32.538374319314954
59.0,12.564908653497696,27.69072220570618,32.29771982812881
60.0,12.42734083533287,28.602378944956488,31.91399364352226
61.0,12.143429964780807,28.301037148482376,32.422634192228315
62.0,12.551818370819092,28.20806177248878,32.08493631410599
63.0,12.054687976837158,28.015846694669417,32.34949027276039
64.0,12.117584973573685,27.52485297548194,32.65693814277649
65.0,11.952294290065765,27.64549120563653,32.066800958156584
66.0,11.979186415672302,27.648109022648104,32.57969914293289
67.0,11.873041823506355,27.85855473914454,31.93460655617714
68.0,11.894706100225449,27.494298518425033,32.12056011104584
69.0,11.73297193646431,27.418722419969498,31.939401240348815
