Epoch,Loss Train,Loss Validate (*7.92),Loss Test (*7.92)
0.0,22.569891810417175,43.708204107284544,47.53434192180634
1.0,20.562142968177795,40.91804484844208,44.78234470367432
2.0,19.11722892522812,39.301637892723086,43.22810212612152
3.0,18.03497087955475,37.85935775756836,41.79071026325226
4.0,17.22343036532402,36.70760079145432,41.07689103841781
5.0,16.5766119658947,36.3450526714325,40.282463943958284
6.0,16.05845320224762,35.60118083953857,39.718214049339295
7.0,15.618975967168808,35.23901108264923,39.194519820213316
8.0,15.254729241132736,35.16744215011597,38.901277298927305
9.0,14.91411405801773,35.27557233810425,38.7667797088623
10.0,14.632105141878128,34.59287590026855,38.70082202196121
11.0,14.37246260046959,34.86018815517426,38.485813100337985
12.0,14.15215539932251,34.69836911201477,37.89634576320648
13.0,13.932475090026855,34.60394378900528,38.13433829784393
14.0,13.736194729804993,34.45788240194321,37.58545778274536
15.0,13.551418513059616,34.38088727474213,37.962317848205565
16.0,13.393363803625107,34.095238451957705,37.675336847305296
17.0,13.22695904970169,34.12806611537933,37.423971548080445
18.0,13.076920807361603,33.868037645816806,37.4152684879303
19.0,12.940560340881348,34.20666320800781,37.21485546112061
20.0,12.811064302921295,34.10446786880493,37.80408133506775
21.0,12.691493451595306,34.39079906702042,37.040080962181094
22.0,12.568328976631165,33.85590665817261,38.31661727428436
23.0,12.465561330318451,34.188565979003904,37.1276251745224
24.0,12.364118903875351,34.29872913122177,37.14033633470535
25.0,12.264236032962799,34.0431551027298,37.224699511528016
26.0,12.157254219055176,34.3543119263649,37.400498399734495
27.0,12.061398297548294,33.935399973392485,37.16644858360291
28.0,11.962415844202042,34.12981914281845,37.19611291408539
29.0,11.893512725830078,33.847691717147825,37.03441708087921
30.0,11.798690259456635,34.26127495765686,37.44196090936661
31.0,11.721535861492157,34.44101514816284,36.84204645395279
32.0,11.647643625736237,34.26363624572754,37.277841238975526
33.0,11.561375319957733,34.29842016220093,37.42243921279907
34.0,11.486902326345444,34.36276455402374,37.326882104873654
