Epoch,Accuracy Train,Accuracy Validate,Accuracy Test
0.0,0.530839204788208,0.579365074634552,0.5920000076293945
1.0,0.7027300596237183,0.6904761791229248,0.656000018119812
2.0,0.8382204174995422,0.738095223903656,0.7039999961853027
3.0,0.8776541948318481,0.7777777910232544,0.7440000176429749
4.0,0.9019211530685425,0.7777777910232544,0.7680000066757202
5.0,0.9160768389701843,0.8095238208770752,0.7599999904632568
6.0,0.926188051700592,0.817460298538208,0.7519999742507935
7.0,0.9332659244537354,0.8492063283920288,0.7760000228881836
8.0,0.9373103976249695,0.841269850730896,0.7760000228881836
9.0,0.9362992644309998,0.841269850730896,0.7839999794960022
10.0,0.9433771371841431,0.8492063283920288,0.7919999957084656
11.0,0.9443882703781128,0.841269850730896,0.7919999957084656
12.0,0.9453994035720825,0.8333333134651184,0.7919999957084656
13.0,0.9464105367660522,0.8333333134651184,0.7760000228881836
14.0,0.9474216103553772,0.8333333134651184,0.7760000228881836
15.0,0.9504550099372864,0.8333333134651184,0.7760000228881836
16.0,0.9514661431312561,0.8333333134651184,0.7760000228881836
17.0,0.9514661431312561,0.8333333134651184,0.7760000228881836
18.0,0.9484327435493469,0.841269850730896,0.7760000228881836
19.0,0.9494438767433167,0.841269850730896,0.7760000228881836
20.0,0.9494438767433167,0.841269850730896,0.7760000228881836
21.0,0.9504550099372864,0.8333333134651184,0.7760000228881836
22.0,0.9504550099372864,0.841269850730896,0.7760000228881836
23.0,0.9504550099372864,0.8333333134651184,0.7760000228881836
24.0,0.9524772763252258,0.8333333134651184,0.7760000228881836
25.0,0.9514661431312561,0.8333333134651184,0.7760000228881836
26.0,0.9514661431312561,0.8333333134651184,0.7760000228881836
27.0,0.9524772763252258,0.8333333134651184,0.7680000066757202
28.0,0.9514661431312561,0.8333333134651184,0.7760000228881836
29.0,0.9514661431312561,0.8333333134651184,0.7680000066757202
30.0,0.9544994831085205,0.8333333134651184,0.7599999904632568
31.0,0.9524772763252258,0.8333333134651184,0.7599999904632568
32.0,0.9534883499145508,0.8333333134651184,0.7599999904632568
33.0,0.95652174949646,0.8333333134651184,0.7599999904632568
34.0,0.9555106163024902,0.8333333134651184,0.7599999904632568
