use one gpu
using features: {'auwise', 'crossau', 'si', 'aus', 'videos'}
using lr: 7e-05
using fold: 5
train size: 990, validate size: 125, test size: 125
Epoch: 0 | Train Accuracy: 0.6070706844329834 | Train Loss: 31.68364107608795
Epoch: 0 | Validate Accuracy: 0.6639999747276306 | Validate Loss: 62.16203859329224
Epoch: 0 | Test Accuracy: 0.6079999804496765 | Test Loss: 64.18353674411773
Epoch: 1 | Train Accuracy: 0.7414141297340393 | Train Loss: 28.97582256793976
Epoch: 1 | Validate Accuracy: 0.7599999904632568 | Validate Loss: 58.257032718658444
Epoch: 1 | Test Accuracy: 0.7440000176429749 | Test Loss: 60.282631258964535
Epoch: 2 | Train Accuracy: 0.8333333134651184 | Train Loss: 26.928893446922302
Epoch: 2 | Validate Accuracy: 0.8080000281333923 | Validate Loss: 54.98592364311218
Epoch: 2 | Test Accuracy: 0.7839999794960022 | Test Loss: 57.24763021945953
Epoch: 3 | Train Accuracy: 0.8727272748947144 | Train Loss: 25.44718086719513
Epoch: 3 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 53.14649062156677
Epoch: 3 | Test Accuracy: 0.8159999847412109 | Test Loss: 55.311251263618466
Epoch: 4 | Train Accuracy: 0.8828282952308655 | Train Loss: 24.257967233657837
Epoch: 4 | Validate Accuracy: 0.8399999737739563 | Validate Loss: 51.25244537830353
Epoch: 4 | Test Accuracy: 0.8240000009536743 | Test Loss: 53.57895708560944
Epoch: 5 | Train Accuracy: 0.8868687152862549 | Train Loss: 23.342457473278046
Epoch: 5 | Validate Accuracy: 0.8399999737739563 | Validate Loss: 50.11605307102203
Epoch: 5 | Test Accuracy: 0.8080000281333923 | Test Loss: 52.343008775711056
Epoch: 6 | Train Accuracy: 0.8848484754562378 | Train Loss: 22.619606375694275
Epoch: 6 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 49.328089542388916
Epoch: 6 | Test Accuracy: 0.8080000281333923 | Test Loss: 51.4197479724884
Epoch: 7 | Train Accuracy: 0.8868687152862549 | Train Loss: 22.026025712490082
Epoch: 7 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 48.92620841503143
Epoch: 7 | Test Accuracy: 0.8080000281333923 | Test Loss: 51.05314596176147
Epoch: 8 | Train Accuracy: 0.8888888955116272 | Train Loss: 21.52105712890625
Epoch: 8 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 47.91778309822082
Epoch: 8 | Test Accuracy: 0.8080000281333923 | Test Loss: 50.234072155952454
Epoch: 9 | Train Accuracy: 0.8888888955116272 | Train Loss: 21.11019903421402
Epoch: 9 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 47.41182402133941
Epoch: 9 | Test Accuracy: 0.8080000281333923 | Test Loss: 49.80420348644257
Epoch: 10 | Train Accuracy: 0.8909090757369995 | Train Loss: 20.747381031513214
Epoch: 10 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 47.22626180648804
Epoch: 10 | Test Accuracy: 0.8080000281333923 | Test Loss: 49.32022204399109
Epoch: 11 | Train Accuracy: 0.8929293155670166 | Train Loss: 20.418253242969513
Epoch: 11 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 46.81942631721497
Epoch: 11 | Test Accuracy: 0.8080000281333923 | Test Loss: 49.070547223091125
Epoch: 12 | Train Accuracy: 0.8949494957923889 | Train Loss: 20.135296523571014
Epoch: 12 | Validate Accuracy: 0.8399999737739563 | Validate Loss: 46.48854480743408
Epoch: 12 | Test Accuracy: 0.8080000281333923 | Test Loss: 48.86036378860474
Epoch: 13 | Train Accuracy: 0.9010100960731506 | Train Loss: 19.86435157060623
Epoch: 13 | Validate Accuracy: 0.8399999737739563 | Validate Loss: 46.17825446605682
Epoch: 13 | Test Accuracy: 0.8080000281333923 | Test Loss: 48.695413041114804
Epoch: 14 | Train Accuracy: 0.9020202159881592 | Train Loss: 19.648232996463776
Epoch: 14 | Validate Accuracy: 0.8399999737739563 | Validate Loss: 46.188232583999635
Epoch: 14 | Test Accuracy: 0.8159999847412109 | Test Loss: 48.35423099040985
Epoch: 15 | Train Accuracy: 0.90505051612854 | Train Loss: 19.429697334766388
Epoch: 15 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 45.995999565124514
Epoch: 15 | Test Accuracy: 0.8159999847412109 | Test Loss: 48.17775562763214
Epoch: 16 | Train Accuracy: 0.9080808162689209 | Train Loss: 19.237918615341187
Epoch: 16 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 46.01468546390534
Epoch: 16 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.87351201534271
Epoch: 17 | Train Accuracy: 0.9080808162689209 | Train Loss: 19.06620180606842
Epoch: 17 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 45.55730840206146
Epoch: 17 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.91647357940674
Epoch: 18 | Train Accuracy: 0.9121212363243103 | Train Loss: 18.893497347831726
Epoch: 18 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 45.990096344947816
Epoch: 18 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.762089619636534
Epoch: 19 | Train Accuracy: 0.9141414165496826 | Train Loss: 18.714694499969482
Epoch: 19 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 45.39807251930237
Epoch: 19 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.45554467201233
Epoch: 20 | Train Accuracy: 0.9161615967750549 | Train Loss: 18.572589337825775
Epoch: 20 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 45.52147531270981
Epoch: 20 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.39937603950501
Epoch: 21 | Train Accuracy: 0.9191918969154358 | Train Loss: 18.446005880832672
Epoch: 21 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 45.35042095184326
Epoch: 21 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.193352947235105
Epoch: 22 | Train Accuracy: 0.9202020168304443 | Train Loss: 18.297034859657288
Epoch: 22 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 45.718711080551145
Epoch: 22 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.00554793357849
Epoch: 23 | Train Accuracy: 0.9222221970558167 | Train Loss: 18.18923383951187
Epoch: 23 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 45.12838481426239
Epoch: 23 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.443402590751646
Epoch: 24 | Train Accuracy: 0.9232323169708252 | Train Loss: 18.073931246995926
Epoch: 24 | Validate Accuracy: 0.8320000171661377 | Validate Loss: 45.167498545646666
Epoch: 24 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.04819887638092
Epoch: 25 | Train Accuracy: 0.926262617111206 | Train Loss: 17.95541125535965
Epoch: 25 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 44.959997878074645
Epoch: 25 | Test Accuracy: 0.8080000281333923 | Test Loss: 47.281560416221616
Epoch: 26 | Train Accuracy: 0.9282828569412231 | Train Loss: 17.841968059539795
Epoch: 26 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 45.24673434734344
Epoch: 26 | Test Accuracy: 0.8080000281333923 | Test Loss: 46.85189662456512
Epoch: 27 | Train Accuracy: 0.9282828569412231 | Train Loss: 17.744433015584946
Epoch: 27 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 44.8790885925293
Epoch: 27 | Test Accuracy: 0.8080000281333923 | Test Loss: 47.20590572834015
Epoch: 28 | Train Accuracy: 0.9303030371665955 | Train Loss: 17.636321127414703
Epoch: 28 | Validate Accuracy: 0.8159999847412109 | Validate Loss: 45.16540728092193
Epoch: 28 | Test Accuracy: 0.8080000281333923 | Test Loss: 47.12730249881744
Epoch: 29 | Train Accuracy: 0.931313157081604 | Train Loss: 17.532765328884125
Epoch: 29 | Validate Accuracy: 0.8159999847412109 | Validate Loss: 44.983411545753476
Epoch: 29 | Test Accuracy: 0.8159999847412109 | Test Loss: 47.24858900785446
Epoch: 30 | Train Accuracy: 0.931313157081604 | Train Loss: 17.45920369029045
Epoch: 30 | Validate Accuracy: 0.8159999847412109 | Validate Loss: 44.94403392791748
Epoch: 30 | Test Accuracy: 0.8080000281333923 | Test Loss: 46.963095259666446
Epoch: 31 | Train Accuracy: 0.9333333373069763 | Train Loss: 17.339728355407715
Epoch: 31 | Validate Accuracy: 0.8159999847412109 | Validate Loss: 45.179463129043576
Epoch: 31 | Test Accuracy: 0.8080000281333923 | Test Loss: 46.938017077445984
Epoch: 32 | Train Accuracy: 0.9333333373069763 | Train Loss: 17.240540117025375
Epoch: 32 | Validate Accuracy: 0.8159999847412109 | Validate Loss: 44.78762479305267
Epoch: 32 | Test Accuracy: 0.8080000281333923 | Test Loss: 47.24008114814758
Epoch: 33 | Train Accuracy: 0.9333333373069763 | Train Loss: 17.190422475337982
Epoch: 33 | Validate Accuracy: 0.8159999847412109 | Validate Loss: 44.62164351940155
Epoch: 33 | Test Accuracy: 0.8080000281333923 | Test Loss: 46.88726401805878
Epoch: 34 | Train Accuracy: 0.9353535175323486 | Train Loss: 17.091277539730072
Epoch: 34 | Validate Accuracy: 0.8159999847412109 | Validate Loss: 45.01848153591156
Epoch: 34 | Test Accuracy: 0.8080000281333923 | Test Loss: 46.79171399116516
