Epoch,Loss Train,Loss Validate (*7.92),Loss Test (*7.92)
0.0,22.937390625476837,45.66876431465149,45.69570622444153
1.0,22.432840585708618,45.76983754634857,45.40377463817597
2.0,21.795083463191986,45.740665583610536,44.58762435436249
3.0,21.889357209205627,45.61516845703125,44.53057200908661
4.0,21.56482720375061,46.520924949645995,44.75912647247314
5.0,21.63121008872986,45.688516144752505,44.0418670463562
6.0,20.9653599858284,44.75413812160492,43.374113945961
7.0,20.99994844198227,44.47013398647308,43.11281254291534
8.0,20.126084625720978,44.06678614139557,44.08284072875976
9.0,20.062561631202698,43.7600353717804,43.36265400409698
10.0,20.509833335876465,43.67045040607452,43.26155339241028
11.0,20.240425407886505,44.088686828613284,43.62359757900238
12.0,19.68284034729004,43.39108481884003,43.229305901527404
13.0,19.761209309101105,42.055044708251955,42.88648341178894
14.0,19.26908180117607,44.547262473106386,43.118309783935544
15.0,19.24813824892044,41.763403916358946,42.72393077373505
16.0,18.791056036949158,44.10757146835327,43.51810625553131
17.0,18.504634648561478,45.09971890926361,44.46899535655975
18.0,18.326191008090973,40.864212012290956,45.1027996301651
19.0,18.734247744083405,41.58836741924286,43.0906800699234
20.0,18.52746221423149,42.96747861385345,43.66157173633575
21.0,18.634047091007233,42.57964648962021,43.09449580192566
22.0,17.85944014787674,42.81743532657623,44.62245217323303
23.0,17.145567923784256,43.657518317699434,44.12715665817261
24.0,17.510215878486633,42.11409036397934,43.244742550849914
25.0,17.23415234684944,41.74912902832031,46.68854902267456
26.0,16.85771495103836,41.697274868488314,46.6883922958374
27.0,16.18562152981758,44.65997125625611,46.63682019710541
28.0,16.34753194451332,48.6315341091156,46.97511436700821
29.0,16.27337086200714,43.30832313537598,45.18794242858887
30.0,15.983277767896652,47.68300936460495,46.04470290184021
31.0,15.80394396185875,42.42408094167709,46.24873150348663
32.0,14.838493704795837,45.254339847564694,47.22141484022141
33.0,16.26029470562935,41.6488720035553,46.79288094520569
34.0,15.61087903380394,49.62043418884277,45.66913040399552
35.0,14.767089933156967,41.66735821723938,44.24684356212616
36.0,14.400982141494751,41.878463366031646,44.71676490783691
37.0,13.99034857749939,40.61889273405075,41.117803587913514
38.0,12.86093008518219,41.28537573337555,42.14318892002105
39.0,12.130202367901802,46.41327674388886,48.50230669498443
40.0,13.840430825948715,42.11423410892487,46.3790489244461
41.0,12.595441430807114,38.36544429302216,43.17958620071411
42.0,12.32512629032135,41.36984984636307,45.279826605319975
43.0,12.366896867752075,45.15764883041382,40.74077263355255
44.0,12.551279127597809,40.46129351377487,44.86773911476135
45.0,11.317044645547867,47.705167801380156,47.01012676477432
46.0,10.876869067549706,42.28985856771469,46.941117861270904
47.0,10.853879690170288,41.2872368645668,42.922151277065275
48.0,10.917466282844543,41.980915038585664,45.48871822357178
49.0,11.073578387498856,49.75040086269379,50.39918529510498
50.0,10.774773329496384,41.21024102926254,47.71881224155426
51.0,9.623374983668327,49.05619845628738,50.07284272670746
52.0,9.775403752923012,45.13185404777527,44.029667608737945
53.0,9.412959650158882,46.19483399391174,50.64850818872452
54.0,9.660811707377434,44.68856682300568,50.81805783033371
55.0,9.14223863184452,55.568388547897335,50.555520315170284
56.0,9.232045739889145,48.562355968952176,48.225046534538265
57.0,8.25902994722128,56.38966903924942,55.1764878988266
58.0,8.652353502810001,49.981062405109405,47.48476667404175
59.0,8.223647356033325,50.79836076021194,49.93518841266632
60.0,8.386958837509155,59.90381021976471,58.303595459461214
61.0,8.031144544482231,57.43705442905426,57.119134747982024
62.0,8.210239216685295,53.88725199222564,54.18018530845642
63.0,8.30291374027729,53.423836934566495,62.491660151481625
64.0,7.218065768480301,58.07436428546905,59.854025609493256
65.0,7.593424052000046,57.38089004516601,57.62437085151672
66.0,7.414722368121147,53.40119155883789,55.764443435668944
67.0,7.126571550965309,63.31339359283447,58.892829594612124
68.0,7.119076743721962,62.482012835741045,58.736497642993925
69.0,7.133459560573101,67.43151492118835,60.585812480449675
