use one gpu
using features: ['videos', 'aus', 'si', 'd1da27']
using fold: 3
train size: 990, validate size: 125, test size: 125
Epoch: 0 | Train Accuracy: 0.5878787636756897 | Train Loss: 24.030680656433105
Epoch: 0 | Validate Accuracy: 0.5920000076293945 | Validate Loss (NORMALIZED): 49.626209950447084
Epoch: 0 | Test Accuracy: 0.6399999856948853 | Test Loss (NORMALIZED): 49.197114057540894
Epoch: 1 | Train Accuracy: 0.6767676472663879 | Train Loss: 21.605315804481506
Epoch: 1 | Validate Accuracy: 0.7360000014305115 | Validate Loss (NORMALIZED): 45.80141564369202
Epoch: 1 | Test Accuracy: 0.7200000286102295 | Test Loss (NORMALIZED): 43.98459802150726
Epoch: 2 | Train Accuracy: 0.7070707082748413 | Train Loss: 20.50683045387268
Epoch: 2 | Validate Accuracy: 0.7599999904632568 | Validate Loss (NORMALIZED): 44.572870552539825
Epoch: 2 | Test Accuracy: 0.7440000176429749 | Test Loss (NORMALIZED): 39.64760624885559
Epoch: 3 | Train Accuracy: 0.752525269985199 | Train Loss: 18.92819482088089
Epoch: 3 | Validate Accuracy: 0.656000018119812 | Validate Loss (NORMALIZED): 43.65188346862793
Epoch: 3 | Test Accuracy: 0.7680000066757202 | Test Loss (NORMALIZED): 38.192827620506286
Epoch: 4 | Train Accuracy: 0.786868691444397 | Train Loss: 16.777417689561844
Epoch: 4 | Validate Accuracy: 0.6240000128746033 | Validate Loss (NORMALIZED): 50.68854410648346
Epoch: 4 | Test Accuracy: 0.5920000076293945 | Test Loss (NORMALIZED): 46.138115165233614
Epoch: 5 | Train Accuracy: 0.8101010322570801 | Train Loss: 16.35981911420822
Epoch: 5 | Validate Accuracy: 0.527999997138977 | Validate Loss (NORMALIZED): 79.44343265533448
Epoch: 5 | Test Accuracy: 0.527999997138977 | Test Loss (NORMALIZED): 72.63672191619872
Epoch: 6 | Train Accuracy: 0.8272727131843567 | Train Loss: 15.496622830629349
Epoch: 6 | Validate Accuracy: 0.6639999747276306 | Validate Loss (NORMALIZED): 48.37211059570313
Epoch: 6 | Test Accuracy: 0.7039999961853027 | Test Loss (NORMALIZED): 43.40635081529617
Epoch: 7 | Train Accuracy: 0.8444444537162781 | Train Loss: 14.482750236988068
Epoch: 7 | Validate Accuracy: 0.5839999914169312 | Validate Loss (NORMALIZED): 57.222036066055296
Epoch: 7 | Test Accuracy: 0.6000000238418579 | Test Loss (NORMALIZED): 53.51622764110565
Epoch: 8 | Train Accuracy: 0.8454545736312866 | Train Loss: 14.534260928630829
Epoch: 8 | Validate Accuracy: 0.7519999742507935 | Validate Loss (NORMALIZED): 37.19405799865723
Epoch: 8 | Test Accuracy: 0.7919999957084656 | Test Loss (NORMALIZED): 35.64751085042953
Epoch: 9 | Train Accuracy: 0.8636363744735718 | Train Loss: 13.360387653112411
Epoch: 9 | Validate Accuracy: 0.7599999904632568 | Validate Loss (NORMALIZED): 36.68424920082092
Epoch: 9 | Test Accuracy: 0.8320000171661377 | Test Loss (NORMALIZED): 33.75110927581787
Epoch: 10 | Train Accuracy: 0.8737373948097229 | Train Loss: 12.529244065284729
Epoch: 10 | Validate Accuracy: 0.5519999861717224 | Validate Loss (NORMALIZED): 74.77627644538879
Epoch: 10 | Test Accuracy: 0.6000000238418579 | Test Loss (NORMALIZED): 67.14841267347336
Epoch: 11 | Train Accuracy: 0.8696969747543335 | Train Loss: 13.08355438709259
Epoch: 11 | Validate Accuracy: 0.6159999966621399 | Validate Loss (NORMALIZED): 64.99398538112641
Epoch: 11 | Test Accuracy: 0.6399999856948853 | Test Loss (NORMALIZED): 74.1986436367035
Epoch: 12 | Train Accuracy: 0.8737373948097229 | Train Loss: 13.111160308122635
Epoch: 12 | Validate Accuracy: 0.5920000076293945 | Validate Loss (NORMALIZED): 76.23670904159546
Epoch: 12 | Test Accuracy: 0.6159999966621399 | Test Loss (NORMALIZED): 66.1872350692749
