Epoch,Loss Train,Loss Validate (*7.92),Loss Test (*7.92)
0.0,23.78678560256958,47.58878419876098,47.90325895786285
1.0,23.217966556549072,47.21371374607086,47.406636929512025
2.0,22.699979603290558,46.74123520374298,46.63633255004883
3.0,22.244151830673218,46.13186001777649,45.49574213504791
4.0,21.778664112091064,45.50229397773742,44.63315963745117
5.0,21.407589554786682,44.94662983417511,43.83111854553223
6.0,20.925160884857178,44.52015817165375,43.00694592475891
7.0,20.54568314552307,43.94171151638031,42.269395565986635
8.0,20.18185794353485,43.379719762802125,41.67066128253937
9.0,19.75167006254196,42.74774522781372,40.692731609344484
10.0,19.381657004356384,42.38418664455414,40.277183146476744
11.0,18.944588780403137,41.97950520515442,39.60674208641052
12.0,18.639016211032867,41.530736317634585,38.92185430526733
13.0,18.395982325077057,41.37011019229889,38.59301260471344
14.0,18.255788683891296,40.96560861110687,38.02226067066193
15.0,17.762871772050858,40.4599058675766,37.38598464488983
16.0,17.52281054854393,39.91365029096603,36.91442286014557
17.0,17.16343268752098,39.90116855621338,36.85104951381683
18.0,16.923238456249237,39.605081820487975,36.25244032859802
19.0,16.592213451862335,39.37075466394425,35.894616436958316
20.0,16.453210443258286,39.18396931886673,35.677480373382565
21.0,16.045577347278595,38.992509548664096,35.076905965805054
22.0,15.869840681552887,38.368469545841215,35.155108408927916
23.0,15.723263800144196,38.449264118671415,34.780480756759644
24.0,15.620760798454285,37.995420727729794,34.568464279174805
25.0,15.379883229732513,37.659493746757505,34.2276754617691
26.0,15.1178417801857,37.76346099615097,34.53416187286377
27.0,15.127463400363922,37.400396904945374,34.17332901477814
28.0,14.874781250953674,37.42227516889572,33.86149902105331
29.0,14.654296845197678,37.148739395141604,34.04651481628418
30.0,14.878174811601639,37.13924255132675,33.53102160215378
31.0,14.463407337665558,36.96034193515778,33.49676475048065
32.0,14.268824338912964,37.3004665517807,33.47788506746292
33.0,14.128927230834961,36.52279034614563,33.36588179111481
34.0,14.063802570104599,36.926684846878054,33.068129832744596
35.0,14.096991032361984,36.45708875656128,33.26606803894043
36.0,13.784469097852707,36.80671847820282,33.48393557310104
37.0,13.627425372600555,36.746245050430296,33.059518353939055
38.0,13.777547836303711,36.498090763092044,33.12507619857788
39.0,13.354400753974915,36.597298378944394,33.01271155357361
40.0,13.486939460039139,37.093449282646176,33.02287401437759
41.0,13.589145541191101,36.84322426557541,33.39507570505142
42.0,13.236975610256195,36.61095957756042,32.57137232065201
43.0,13.228354513645172,36.41671979427338,33.11549650669098
44.0,12.87601500749588,36.01327824354172,32.77915457725525
45.0,13.076710432767868,35.95669867515564,32.86241641759872
46.0,13.149603873491287,36.21236735343933,32.96069476604462
47.0,12.965769678354263,36.12181346654892,33.21754998922348
48.0,12.515978276729584,36.017099640369416,32.90872306108475
49.0,12.83640706539154,36.03509018182754,33.35027637720108
50.0,12.376569971442223,36.08604434251785,32.98061606884003
51.0,12.28632202744484,36.37303006410599,32.787114837169646
52.0,12.32169246673584,36.693318586349484,32.70814905881882
53.0,12.325722217559814,37.06443192243576,32.57271087169647
54.0,12.404128670692444,36.176922068595886,32.512768993377684
55.0,12.266980946063995,37.02841755867004,32.376006417274475
56.0,12.184558779001236,36.275630235672,32.47011875867844
57.0,11.784714788198471,36.18356242418289,32.613469290733335
58.0,12.028971999883652,35.93696714401245,32.91223808526993
59.0,11.810898184776306,35.90066151380539,32.5809947347641
60.0,11.708565026521683,36.33862333059311,33.167117464542386
61.0,11.819012373685837,35.93054818868637,32.62169343709946
62.0,11.543261677026749,36.06391989469528,32.73779781103134
63.0,11.417438298463821,36.18236360549927,32.38895007133484
64.0,11.654152035713196,36.49101893663406,32.728634955883024
65.0,11.751002326607704,35.72077923059464,32.99821809768677
66.0,11.263799726963043,36.74966141223907,32.489863035678866
67.0,11.299095422029495,35.998042223453524,32.6378981423378
68.0,11.402906909584999,36.52422543525696,33.226638729572294
69.0,10.965276658535004,36.33430201292038,32.67183870792389
