use one gpu
using features: ['si']
using lr: 0.0002
using fold: 9
train size: 1001, validate size: 114, test size: 125
Epoch: 0 | Train Accuracy: 0.6263736486434937 | Train Loss: 21.299989819526672
Epoch: 0 | Validate Accuracy: 0.4736842215061188 | Validate Loss: 48.973782968102846
Epoch: 0 | Test Accuracy: 0.5040000081062317 | Test Loss: 45.27283103895187
Epoch: 1 | Train Accuracy: 0.6373626589775085 | Train Loss: 21.138498604297638
Epoch: 1 | Validate Accuracy: 0.6228070259094238 | Validate Loss: 46.980845783363314
Epoch: 1 | Test Accuracy: 0.5759999752044678 | Test Loss: 44.584833032608024
Epoch: 2 | Train Accuracy: 0.6273726224899292 | Train Loss: 21.151304602622986
Epoch: 2 | Validate Accuracy: 0.7368420958518982 | Validate Loss: 43.99134920145337
Epoch: 2 | Test Accuracy: 0.6000000238418579 | Test Loss: 43.52072018957138
Epoch: 3 | Train Accuracy: 0.6243756413459778 | Train Loss: 20.978042602539062
Epoch: 3 | Validate Accuracy: 0.7105262875556946 | Validate Loss: 43.06811821356155
Epoch: 3 | Test Accuracy: 0.6079999804496765 | Test Loss: 43.31931802654266
Epoch: 4 | Train Accuracy: 0.64035964012146 | Train Loss: 20.873646795749664
Epoch: 4 | Validate Accuracy: 0.719298243522644 | Validate Loss: 44.52037482983188
Epoch: 4 | Test Accuracy: 0.6079999804496765 | Test Loss: 43.02883475255966
Epoch: 5 | Train Accuracy: 0.64035964012146 | Train Loss: 20.799589812755585
Epoch: 5 | Validate Accuracy: 0.719298243522644 | Validate Loss: 43.11809173278642
Epoch: 5 | Test Accuracy: 0.6159999966621399 | Test Loss: 42.74709014320373
Epoch: 6 | Train Accuracy: 0.6483516693115234 | Train Loss: 20.759968638420105
Epoch: 6 | Validate Accuracy: 0.719298243522644 | Validate Loss: 43.41576609381459
Epoch: 6 | Test Accuracy: 0.6159999966621399 | Test Loss: 42.634515160083765
Epoch: 7 | Train Accuracy: 0.6503496766090393 | Train Loss: 20.642121255397797
Epoch: 7 | Validate Accuracy: 0.6929824352264404 | Validate Loss: 43.66024611289041
Epoch: 7 | Test Accuracy: 0.6079999804496765 | Test Loss: 42.7327387433052
Epoch: 8 | Train Accuracy: 0.6533466577529907 | Train Loss: 20.420783638954163
Epoch: 8 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 43.20666540453309
Epoch: 8 | Test Accuracy: 0.6079999804496765 | Test Loss: 42.75392193841934
Epoch: 9 | Train Accuracy: 0.6373626589775085 | Train Loss: 20.642029881477356
Epoch: 9 | Validate Accuracy: 0.7105262875556946 | Validate Loss: 42.02006176532361
Epoch: 9 | Test Accuracy: 0.6320000290870667 | Test Loss: 42.2010601158142
Epoch: 10 | Train Accuracy: 0.6433566212654114 | Train Loss: 20.51265025138855
Epoch: 10 | Validate Accuracy: 0.7105262875556946 | Validate Loss: 42.894603585464914
Epoch: 10 | Test Accuracy: 0.6320000290870667 | Test Loss: 42.4027114367485
Epoch: 11 | Train Accuracy: 0.6503496766090393 | Train Loss: 20.47130662202835
Epoch: 11 | Validate Accuracy: 0.7105262875556946 | Validate Loss: 43.191137521936184
Epoch: 11 | Test Accuracy: 0.6000000238418579 | Test Loss: 42.09519043970108
Epoch: 12 | Train Accuracy: 0.6513486504554749 | Train Loss: 20.47127115726471
Epoch: 12 | Validate Accuracy: 0.7105262875556946 | Validate Loss: 44.74362903049118
Epoch: 12 | Test Accuracy: 0.6480000019073486 | Test Loss: 42.242137758255
Epoch: 13 | Train Accuracy: 0.6533466577529907 | Train Loss: 20.51512038707733
Epoch: 13 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 45.83069857066138
Epoch: 13 | Test Accuracy: 0.6159999966621399 | Test Loss: 41.82287134981155
Epoch: 14 | Train Accuracy: 0.6573426723480225 | Train Loss: 20.36965900659561
Epoch: 14 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 45.059504127816155
Epoch: 14 | Test Accuracy: 0.6320000290870667 | Test Loss: 42.06539220428466
Epoch: 15 | Train Accuracy: 0.6553446650505066 | Train Loss: 20.338117122650146
Epoch: 15 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 44.35126802900382
Epoch: 15 | Test Accuracy: 0.6480000019073486 | Test Loss: 41.86933691263199
Epoch: 16 | Train Accuracy: 0.649350643157959 | Train Loss: 20.34455806016922
Epoch: 16 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 41.953716951765514
Epoch: 16 | Test Accuracy: 0.6320000290870667 | Test Loss: 41.963412159919734
Epoch: 17 | Train Accuracy: 0.6563436388969421 | Train Loss: 20.10296767950058
Epoch: 17 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 44.68094571771329
Epoch: 17 | Test Accuracy: 0.6480000019073486 | Test Loss: 41.78060853672027
Epoch: 18 | Train Accuracy: 0.6513486504554749 | Train Loss: 20.149702429771423
Epoch: 18 | Validate Accuracy: 0.7105262875556946 | Validate Loss: 41.37582290120292
Epoch: 18 | Test Accuracy: 0.656000018119812 | Test Loss: 41.76234745788574
Epoch: 19 | Train Accuracy: 0.6503496766090393 | Train Loss: 20.140535950660706
Epoch: 19 | Validate Accuracy: 0.6929824352264404 | Validate Loss: 42.66522176171604
Epoch: 19 | Test Accuracy: 0.6639999747276306 | Test Loss: 41.486382166385646
Epoch: 20 | Train Accuracy: 0.6513486504554749 | Train Loss: 20.40260410308838
Epoch: 20 | Validate Accuracy: 0.6842105388641357 | Validate Loss: 43.34147311250369
Epoch: 20 | Test Accuracy: 0.6639999747276306 | Test Loss: 41.72630261421203
Epoch: 21 | Train Accuracy: 0.658341646194458 | Train Loss: 20.1107679605484
Epoch: 21 | Validate Accuracy: 0.7105262875556946 | Validate Loss: 42.609650793828465
Epoch: 21 | Test Accuracy: 0.6800000071525574 | Test Loss: 41.240564981460565
Epoch: 22 | Train Accuracy: 0.6633366346359253 | Train Loss: 20.097120463848114
Epoch: 22 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 43.50566860353738
Epoch: 22 | Test Accuracy: 0.671999990940094 | Test Loss: 41.37652811169624
Epoch: 23 | Train Accuracy: 0.6633366346359253 | Train Loss: 20.077022194862366
Epoch: 23 | Validate Accuracy: 0.7105262875556946 | Validate Loss: 44.13310753279611
Epoch: 23 | Test Accuracy: 0.671999990940094 | Test Loss: 41.654876870632165
Epoch: 24 | Train Accuracy: 0.6553446650505066 | Train Loss: 20.238458931446075
Epoch: 24 | Validate Accuracy: 0.7105262875556946 | Validate Loss: 41.54837452737909
Epoch: 24 | Test Accuracy: 0.671999990940094 | Test Loss: 41.60122988009452
Epoch: 25 | Train Accuracy: 0.6753246784210205 | Train Loss: 19.867475271224976
Epoch: 25 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 41.946736234583355
Epoch: 25 | Test Accuracy: 0.6800000071525574 | Test Loss: 41.38711708402633
Epoch: 26 | Train Accuracy: 0.6543456315994263 | Train Loss: 19.977631509304047
Epoch: 26 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 39.948383210782424
Epoch: 26 | Test Accuracy: 0.6959999799728394 | Test Loss: 41.32605812311172
Epoch: 27 | Train Accuracy: 0.6533466577529907 | Train Loss: 19.89774352312088
Epoch: 27 | Validate Accuracy: 0.6929824352264404 | Validate Loss: 44.620518132259974
Epoch: 27 | Test Accuracy: 0.6959999799728394 | Test Loss: 41.30260386800766
Epoch: 28 | Train Accuracy: 0.658341646194458 | Train Loss: 19.97554123401642
Epoch: 28 | Validate Accuracy: 0.6842105388641357 | Validate Loss: 40.682356582660425
Epoch: 28 | Test Accuracy: 0.6800000071525574 | Test Loss: 41.37095618677139
Epoch: 29 | Train Accuracy: 0.676323652267456 | Train Loss: 20.064071476459503
Epoch: 29 | Validate Accuracy: 0.7017543911933899 | Validate Loss: 43.655964941309215
Epoch: 29 | Test Accuracy: 0.6800000071525574 | Test Loss: 41.136476402521126
Epoch: 30 | Train Accuracy: 0.6713286638259888 | Train Loss: 19.846744060516357
Epoch: 30 | Validate Accuracy: 0.6842105388641357 | Validate Loss: 43.42078312447197
Epoch: 30 | Test Accuracy: 0.671999990940094 | Test Loss: 41.522758265972136
Epoch: 31 | Train Accuracy: 0.6603396534919739 | Train Loss: 20.24793565273285
Epoch: 31 | Validate Accuracy: 0.6929824352264404 | Validate Loss: 41.21262102927032
Epoch: 31 | Test Accuracy: 0.6880000233650208 | Test Loss: 41.39717981767654
Epoch: 32 | Train Accuracy: 0.6723276972770691 | Train Loss: 19.93529623746872
Epoch: 32 | Validate Accuracy: 0.6929824352264404 | Validate Loss: 42.91452935128881
Epoch: 32 | Test Accuracy: 0.6959999799728394 | Test Loss: 41.1830104598999
Epoch: 33 | Train Accuracy: 0.6633366346359253 | Train Loss: 20.044391930103302
Epoch: 33 | Validate Accuracy: 0.6842105388641357 | Validate Loss: 43.339438509261406
