use one gpu
using features: ['videos']
using fold: 3
train size: 1008, validate size: 112, test size: 120
Epoch: 0 | Train Accuracy: 0.4811508059501648 | Train Loss: 48.11639803647995
Epoch: 0 | Validate Accuracy: 0.5178571343421936 | Validate Loss (NORMALIZED): 91.13645678758621
Epoch: 0 | Test Accuracy: 0.5666666626930237 | Test Loss (NORMALIZED): 91.43509240150452
Epoch: 1 | Train Accuracy: 0.5208333134651184 | Train Loss: 46.04839664697647
Epoch: 1 | Validate Accuracy: 0.5178571343421936 | Validate Loss (NORMALIZED): 90.867560505867
Epoch: 1 | Test Accuracy: 0.49166667461395264 | Test Loss (NORMALIZED): 91.98623886108399
Epoch: 2 | Train Accuracy: 0.550595223903656 | Train Loss: 45.48143643140793
Epoch: 2 | Validate Accuracy: 0.5357142686843872 | Validate Loss (NORMALIZED): 89.67657226324081
Epoch: 2 | Test Accuracy: 0.4749999940395355 | Test Loss (NORMALIZED): 90.62608222961425
Epoch: 3 | Train Accuracy: 0.5654761791229248 | Train Loss: 44.11438602209091
Epoch: 3 | Validate Accuracy: 0.5892857313156128 | Validate Loss (NORMALIZED): 88.04235005378723
Epoch: 3 | Test Accuracy: 0.5666666626930237 | Test Loss (NORMALIZED): 88.5152390241623
Epoch: 4 | Train Accuracy: 0.5734127163887024 | Train Loss: 43.617974638938904
Epoch: 4 | Validate Accuracy: 0.5446428656578064 | Validate Loss (NORMALIZED): 88.03988081216812
Epoch: 4 | Test Accuracy: 0.5666666626930237 | Test Loss (NORMALIZED): 87.63293294906616
Epoch: 5 | Train Accuracy: 0.608134925365448 | Train Loss: 42.916880548000336
Epoch: 5 | Validate Accuracy: 0.6071428656578064 | Validate Loss (NORMALIZED): 88.83090555667877
Epoch: 5 | Test Accuracy: 0.5833333134651184 | Test Loss (NORMALIZED): 85.69415309429169
Epoch: 6 | Train Accuracy: 0.6398809552192688 | Train Loss: 41.42134350538254
Epoch: 6 | Validate Accuracy: 0.625 | Validate Loss (NORMALIZED): 83.12457159161568
Epoch: 6 | Test Accuracy: 0.550000011920929 | Test Loss (NORMALIZED): 87.32180449962617
Epoch: 7 | Train Accuracy: 0.6388888955116272 | Train Loss: 41.00097653269768
Epoch: 7 | Validate Accuracy: 0.6696428656578064 | Validate Loss (NORMALIZED): 82.39097347855568
Epoch: 7 | Test Accuracy: 0.550000011920929 | Test Loss (NORMALIZED): 87.27299280166626
Epoch: 8 | Train Accuracy: 0.658730149269104 | Train Loss: 40.422735303640366
Epoch: 8 | Validate Accuracy: 0.6428571343421936 | Validate Loss (NORMALIZED): 81.40926378965378
Epoch: 8 | Test Accuracy: 0.5333333611488342 | Test Loss (NORMALIZED): 84.25915246009826
Epoch: 9 | Train Accuracy: 0.6964285969734192 | Train Loss: 39.31258937716484
Epoch: 9 | Validate Accuracy: 0.6517857313156128 | Validate Loss (NORMALIZED): 82.65201491117477
Epoch: 9 | Test Accuracy: 0.5333333611488342 | Test Loss (NORMALIZED): 89.71639802455903
Epoch: 10 | Train Accuracy: 0.663690447807312 | Train Loss: 40.28288957476616
Epoch: 10 | Validate Accuracy: 0.625 | Validate Loss (NORMALIZED): 84.67625284194946
Epoch: 10 | Test Accuracy: 0.6000000238418579 | Test Loss (NORMALIZED): 86.61535141468049
Epoch: 11 | Train Accuracy: 0.6865079402923584 | Train Loss: 38.31489431858063
Epoch: 11 | Validate Accuracy: 0.7053571343421936 | Validate Loss (NORMALIZED): 79.18451464176178
Epoch: 11 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 91.76079962253571
Epoch: 12 | Train Accuracy: 0.704365074634552 | Train Loss: 38.02017533779144
Epoch: 12 | Validate Accuracy: 0.6517857313156128 | Validate Loss (NORMALIZED): 79.93496587872505
Epoch: 12 | Test Accuracy: 0.574999988079071 | Test Loss (NORMALIZED): 84.89816207885742
Epoch: 13 | Train Accuracy: 0.7023809552192688 | Train Loss: 37.0971454679966
Epoch: 13 | Validate Accuracy: 0.7053571343421936 | Validate Loss (NORMALIZED): 80.53248211741447
Epoch: 13 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 92.19550366401673
Epoch: 14 | Train Accuracy: 0.6855158805847168 | Train Loss: 37.77772781252861
Epoch: 14 | Validate Accuracy: 0.6517857313156128 | Validate Loss (NORMALIZED): 76.01493859291077
Epoch: 14 | Test Accuracy: 0.574999988079071 | Test Loss (NORMALIZED): 90.40411369800567
Epoch: 15 | Train Accuracy: 0.716269850730896 | Train Loss: 36.31935539841652
Epoch: 15 | Validate Accuracy: 0.6696428656578064 | Validate Loss (NORMALIZED): 79.46322003006935
Epoch: 15 | Test Accuracy: 0.5666666626930237 | Test Loss (NORMALIZED): 94.91115134954453
Epoch: 16 | Train Accuracy: 0.7202380895614624 | Train Loss: 36.126534819602966
Epoch: 16 | Validate Accuracy: 0.6964285969734192 | Validate Loss (NORMALIZED): 78.38931047916412
Epoch: 16 | Test Accuracy: 0.6000000238418579 | Test Loss (NORMALIZED): 91.28112108707428
Epoch: 17 | Train Accuracy: 0.721230149269104 | Train Loss: 35.88649260997772
Epoch: 17 | Validate Accuracy: 0.6875 | Validate Loss (NORMALIZED): 76.55793732404709
Epoch: 17 | Test Accuracy: 0.625 | Test Loss (NORMALIZED): 85.08224798440934
Epoch: 18 | Train Accuracy: 0.711309552192688 | Train Loss: 35.78914198279381
Epoch: 18 | Validate Accuracy: 0.6517857313156128 | Validate Loss (NORMALIZED): 77.85027712583542
Epoch: 18 | Test Accuracy: 0.5916666388511658 | Test Loss (NORMALIZED): 92.2471792459488
Epoch: 19 | Train Accuracy: 0.7182539701461792 | Train Loss: 36.01511004567146
Epoch: 19 | Validate Accuracy: 0.6339285969734192 | Validate Loss (NORMALIZED): 84.0614567399025
Epoch: 19 | Test Accuracy: 0.5583333373069763 | Test Loss (NORMALIZED): 95.24839947223664
Epoch: 20 | Train Accuracy: 0.7509920597076416 | Train Loss: 33.86341214179993
Epoch: 20 | Validate Accuracy: 0.6517857313156128 | Validate Loss (NORMALIZED): 77.62904879450798
Epoch: 20 | Test Accuracy: 0.6083333492279053 | Test Loss (NORMALIZED): 89.20906898975373
Epoch: 21 | Train Accuracy: 0.7480158805847168 | Train Loss: 33.622559398412704
Epoch: 21 | Validate Accuracy: 0.6875 | Validate Loss (NORMALIZED): 74.69962164759636
Epoch: 21 | Test Accuracy: 0.6416666507720947 | Test Loss (NORMALIZED): 92.02606036663056
Epoch: 22 | Train Accuracy: 0.745039701461792 | Train Loss: 34.531012669205666
Epoch: 22 | Validate Accuracy: 0.6517857313156128 | Validate Loss (NORMALIZED): 78.79684826731682
Epoch: 22 | Test Accuracy: 0.6000000238418579 | Test Loss (NORMALIZED): 91.63942751884461
Epoch: 23 | Train Accuracy: 0.721230149269104 | Train Loss: 34.368874311447144
Epoch: 23 | Validate Accuracy: 0.6875 | Validate Loss (NORMALIZED): 78.8445006608963
Epoch: 23 | Test Accuracy: 0.6000000238418579 | Test Loss (NORMALIZED): 90.56827758550644
Epoch: 24 | Train Accuracy: 0.7519841194152832 | Train Loss: 33.41173912584782
Epoch: 24 | Validate Accuracy: 0.6785714030265808 | Validate Loss (NORMALIZED): 80.1767735928297
Epoch: 24 | Test Accuracy: 0.6000000238418579 | Test Loss (NORMALIZED): 99.46185472011567
Epoch: 25 | Train Accuracy: 0.7648809552192688 | Train Loss: 31.73865783214569
Epoch: 25 | Validate Accuracy: 0.6696428656578064 | Validate Loss (NORMALIZED): 78.85674521327019
Epoch: 25 | Test Accuracy: 0.5916666388511658 | Test Loss (NORMALIZED): 89.56985002756119
Epoch: 26 | Train Accuracy: 0.7857142686843872 | Train Loss: 31.670349568128586
Epoch: 26 | Validate Accuracy: 0.6607142686843872 | Validate Loss (NORMALIZED): 77.07337984442711
Epoch: 26 | Test Accuracy: 0.625 | Test Loss (NORMALIZED): 91.99778151512146
Epoch: 27 | Train Accuracy: 0.7569444179534912 | Train Loss: 31.873565018177032
Epoch: 27 | Validate Accuracy: 0.6785714030265808 | Validate Loss (NORMALIZED): 74.71303269267082
Epoch: 27 | Test Accuracy: 0.6083333492279053 | Test Loss (NORMALIZED): 90.51583971977234
Epoch: 28 | Train Accuracy: 0.7847222089767456 | Train Loss: 30.755717635154724
Epoch: 28 | Validate Accuracy: 0.6160714030265808 | Validate Loss (NORMALIZED): 84.5857945382595
