use one gpu
using features: ['aus']
using fold: 9
train size: 1001, validate size: 114, test size: 125
Epoch: 0 | Train Accuracy: 0.568431556224823 | Train Loss: 22.609277367591858
Epoch: 0 | Validate Accuracy: 0.6140350699424744 | Validate Loss (NORMALIZED): 49.90756615421229
Epoch: 0 | Test Accuracy: 0.6159999966621399 | Test Loss (NORMALIZED): 45.955658780097956
Epoch: 1 | Train Accuracy: 0.6813187003135681 | Train Loss: 20.56281989812851
Epoch: 1 | Validate Accuracy: 0.7280701994895935 | Validate Loss (NORMALIZED): 46.4150507528531
Epoch: 1 | Test Accuracy: 0.656000018119812 | Test Loss (NORMALIZED): 42.61294534063339
Epoch: 2 | Train Accuracy: 0.7032967209815979 | Train Loss: 19.326432764530182
Epoch: 2 | Validate Accuracy: 0.6140350699424744 | Validate Loss (NORMALIZED): 53.459564718760944
Epoch: 2 | Test Accuracy: 0.656000018119812 | Test Loss (NORMALIZED): 44.594342082023616
Epoch: 3 | Train Accuracy: 0.748251736164093 | Train Loss: 17.609670042991638
Epoch: 3 | Validate Accuracy: 0.5614035129547119 | Validate Loss (NORMALIZED): 61.501796562682124
Epoch: 3 | Test Accuracy: 0.5680000185966492 | Test Loss (NORMALIZED): 48.222748949527734
Epoch: 4 | Train Accuracy: 0.6783216595649719 | Train Loss: 20.87429964542389
Epoch: 4 | Validate Accuracy: 0.5877193212509155 | Validate Loss (NORMALIZED): 47.36228848889209
Epoch: 4 | Test Accuracy: 0.6639999747276306 | Test Loss (NORMALIZED): 40.9404468858242
Epoch: 5 | Train Accuracy: 0.7312687039375305 | Train Loss: 18.78434121608734
Epoch: 5 | Validate Accuracy: 0.7280701994895935 | Validate Loss (NORMALIZED): 43.45599445230083
Epoch: 5 | Test Accuracy: 0.656000018119812 | Test Loss (NORMALIZED): 39.5208133957386
Epoch: 6 | Train Accuracy: 0.7452547550201416 | Train Loss: 18.063372194767
Epoch: 6 | Validate Accuracy: 0.7280701994895935 | Validate Loss (NORMALIZED): 37.84454614917438
Epoch: 6 | Test Accuracy: 0.6880000233650208 | Test Loss (NORMALIZED): 39.09895469498634
Epoch: 7 | Train Accuracy: 0.7722277641296387 | Train Loss: 16.495111525058746
Epoch: 7 | Validate Accuracy: 0.7017543911933899 | Validate Loss (NORMALIZED): 42.73143638683516
Epoch: 7 | Test Accuracy: 0.7360000014305115 | Test Loss (NORMALIZED): 37.995099734067914
Epoch: 8 | Train Accuracy: 0.7832167744636536 | Train Loss: 15.647032976150513
