Epoch,Accuracy Train,Accuracy Validate,Accuracy Test
0.0,0.8181818127632141,0.7760000228881836,0.7839999794960022
1.0,0.8575757741928101,0.7839999794960022,0.800000011920929
2.0,0.8696969747543335,0.8080000281333923,0.8159999847412109
3.0,0.8818181753158569,0.8320000171661377,0.8159999847412109
4.0,0.8898990154266357,0.8479999899864197,0.8159999847412109
5.0,0.8979797959327698,0.8399999737739563,0.8240000009536743
6.0,0.9060605764389038,0.8479999899864197,0.8080000281333923
7.0,0.9080808162689209,0.8399999737739563,0.8080000281333923
8.0,0.9101009964942932,0.8399999737739563,0.800000011920929
9.0,0.9161615967750549,0.8399999737739563,0.800000011920929
10.0,0.9161615967750549,0.8399999737739563,0.800000011920929
11.0,0.9191918969154358,0.8320000171661377,0.800000011920929
12.0,0.9191918969154358,0.8320000171661377,0.800000011920929
13.0,0.9212121367454529,0.8320000171661377,0.7919999957084656
14.0,0.9232323169708252,0.8399999737739563,0.800000011920929
15.0,0.9252524971961975,0.8399999737739563,0.800000011920929
16.0,0.9272727370262146,0.8399999737739563,0.800000011920929
17.0,0.9272727370262146,0.8320000171661377,0.7919999957084656
18.0,0.9303030371665955,0.8240000009536743,0.7919999957084656
19.0,0.9303030371665955,0.8240000009536743,0.7919999957084656
20.0,0.9343434572219849,0.8240000009536743,0.800000011920929
21.0,0.9343434572219849,0.8240000009536743,0.800000011920929
22.0,0.9363636374473572,0.8240000009536743,0.800000011920929
23.0,0.9363636374473572,0.8240000009536743,0.800000011920929
24.0,0.9363636374473572,0.8240000009536743,0.800000011920929
25.0,0.9373737573623657,0.8240000009536743,0.800000011920929
26.0,0.9383838176727295,0.8320000171661377,0.800000011920929
27.0,0.9383838176727295,0.8320000171661377,0.800000011920929
28.0,0.9383838176727295,0.8320000171661377,0.800000011920929
29.0,0.9404040575027466,0.8320000171661377,0.800000011920929
30.0,0.9414141178131104,0.8320000171661377,0.800000011920929
31.0,0.9424242377281189,0.8320000171661377,0.800000011920929
32.0,0.9434343576431274,0.8320000171661377,0.800000011920929
33.0,0.9454545378684998,0.8320000171661377,0.800000011920929
34.0,0.9454545378684998,0.8320000171661377,0.800000011920929
