Epoch,Loss Train,Loss Validate (*7.90),Loss Test (*7.78)
0.0,34.071621000766754,65.58634453773499,64.74003221857267
1.0,31.197596430778503,62.61192959594727,61.29867682306786
2.0,28.78470677137375,60.052555290222166,58.37432667589563
3.0,26.782526671886444,57.863049690246584,55.90894234274316
4.0,25.07499748468399,56.19710797691345,53.730420279690605
5.0,23.696022152900696,54.700567008972165,52.19638647244671
6.0,22.519715011119843,53.86158213233948,50.87141834281561
7.0,21.50182443857193,52.900544992446896,49.73493845444026
8.0,20.642857789993286,52.109951175689694,48.71801329973176
9.0,19.893230497837067,51.68202130126953,47.83598704225435
10.0,19.241743743419647,51.01156419372558,47.16580121911417
11.0,18.653039395809174,50.75399566841126,46.82853519634938
12.0,18.15183174610138,50.68064116096497,45.76799155220272
13.0,17.69857943058014,50.72006454467773,45.63037632394025
14.0,17.28273969888687,50.17035942268372,45.11080915533652
15.0,16.915861189365387,49.98960810089111,44.770557857873875
16.0,16.577137351036072,49.94972867774963,44.45079033018097
17.0,16.249807745218277,49.84691110229492,44.15074379237618
18.0,15.980568528175354,49.92327556419372,44.0020703424619
19.0,15.720270067453384,49.63562209892273,43.669262756512865
20.0,15.482338279485703,50.41198588371277,43.46609204585158
21.0,15.256354033946991,49.94751490783691,43.46593021595572
22.0,15.050633758306503,49.796290725708005,43.1659717803865
23.0,14.858281672000885,49.8132056427002,42.96488862901222
24.0,14.686218202114105,49.924867462158204,43.03405073871763
25.0,14.522628843784332,49.99554179573059,43.159111398411554
26.0,14.354680985212326,50.051003822326656,42.63844086523131
27.0,14.228505611419678,50.496739021301266,42.6595441328259
28.0,14.070657044649124,50.214999935150146,42.54242171640471
29.0,13.938518226146698,50.332889425277706,42.368363693943174
30.0,13.810642838478088,51.25484144210815,42.32645438787505
31.0,13.689095079898834,50.56618939781189,42.19200388465341
32.0,13.580181658267975,50.56949332809448,42.201695594261956
33.0,13.46948030591011,50.635412225723265,42.0714542912686
34.0,13.371133118867874,50.503947553634646,42.15670734690869
