use one gpu
using features: ['d2da27']
using fold: 3
train size: 990, validate size: 125, test size: 125
Epoch: 0 | Train Accuracy: 0.6404040455818176 | Train Loss: 20.813141584396362
Epoch: 0 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 46.54989911556244
Epoch: 0 | Test Accuracy: 0.4959999918937683 | Test Loss (NORMALIZED): 46.68872793674469
Epoch: 1 | Train Accuracy: 0.6828283071517944 | Train Loss: 19.377885431051254
Epoch: 1 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 48.95110201835632
Epoch: 1 | Test Accuracy: 0.4959999918937683 | Test Loss (NORMALIZED): 49.2604708814621
Epoch: 2 | Train Accuracy: 0.7383838295936584 | Train Loss: 17.995970398187637
Epoch: 2 | Validate Accuracy: 0.7519999742507935 | Validate Loss (NORMALIZED): 37.47176119565964
Epoch: 2 | Test Accuracy: 0.7120000123977661 | Test Loss (NORMALIZED): 37.34209640979767
Epoch: 3 | Train Accuracy: 0.7575757503509521 | Train Loss: 17.06028974056244
Epoch: 3 | Validate Accuracy: 0.4959999918937683 | Validate Loss (NORMALIZED): 200.44819404602052
Epoch: 3 | Test Accuracy: 0.5040000081062317 | Test Loss (NORMALIZED): 203.947875995636
Epoch: 4 | Train Accuracy: 0.7676767706871033 | Train Loss: 16.419014513492584
Epoch: 4 | Validate Accuracy: 0.5680000185966492 | Validate Loss (NORMALIZED): 49.88810993671417
Epoch: 4 | Test Accuracy: 0.5440000295639038 | Test Loss (NORMALIZED): 47.1987163567543
Epoch: 5 | Train Accuracy: 0.7565656304359436 | Train Loss: 16.086171954870224
Epoch: 5 | Validate Accuracy: 0.527999997138977 | Validate Loss (NORMALIZED): 53.07308439731598
Epoch: 5 | Test Accuracy: 0.5120000243186951 | Test Loss (NORMALIZED): 50.77450358390808
Epoch: 6 | Train Accuracy: 0.7676767706871033 | Train Loss: 15.528808414936066
Epoch: 6 | Validate Accuracy: 0.5120000243186951 | Validate Loss (NORMALIZED): 174.73908905982972
Epoch: 6 | Test Accuracy: 0.5040000081062317 | Test Loss (NORMALIZED): 185.95932005882264
Epoch: 7 | Train Accuracy: 0.7595959305763245 | Train Loss: 16.138008654117584
Epoch: 7 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 80.08483487606048
Epoch: 7 | Test Accuracy: 0.4959999918937683 | Test Loss (NORMALIZED): 78.65304316520691
Epoch: 8 | Train Accuracy: 0.7717171907424927 | Train Loss: 15.790121972560883
Epoch: 8 | Validate Accuracy: 0.5199999809265137 | Validate Loss (NORMALIZED): 125.11657304763794
Epoch: 8 | Test Accuracy: 0.5120000243186951 | Test Loss (NORMALIZED): 125.2299932384491
Epoch: 9 | Train Accuracy: 0.7565656304359436 | Train Loss: 15.85260796546936
Epoch: 9 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 842.5394879150391
Epoch: 9 | Test Accuracy: 0.4959999918937683 | Test Loss (NORMALIZED): 858.5287069702148
Epoch: 10 | Train Accuracy: 0.7727272510528564 | Train Loss: 15.74117061495781
Epoch: 10 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 55.461793055534365
Epoch: 10 | Test Accuracy: 0.5040000081062317 | Test Loss (NORMALIZED): 54.57775267124176
Epoch: 11 | Train Accuracy: 0.7777777910232544 | Train Loss: 14.88809722661972
Epoch: 11 | Validate Accuracy: 0.5199999809265137 | Validate Loss (NORMALIZED): 118.28013424873352
Epoch: 11 | Test Accuracy: 0.5120000243186951 | Test Loss (NORMALIZED): 115.20735543251037
Epoch: 12 | Train Accuracy: 0.7696969509124756 | Train Loss: 15.271720796823502
Epoch: 12 | Validate Accuracy: 0.5199999809265137 | Validate Loss (NORMALIZED): 154.84132833480834
Epoch: 12 | Test Accuracy: 0.5120000243186951 | Test Loss (NORMALIZED): 157.97395319938659
Epoch: 13 | Train Accuracy: 0.786868691444397 | Train Loss: 14.378344863653183
Epoch: 13 | Validate Accuracy: 0.4959999918937683 | Validate Loss (NORMALIZED): 216.67108337402342
Epoch: 13 | Test Accuracy: 0.5040000081062317 | Test Loss (NORMALIZED): 224.1020692062378
Epoch: 14 | Train Accuracy: 0.7909091114997864 | Train Loss: 14.59743732213974
Epoch: 14 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 204.3692257118225
Epoch: 14 | Test Accuracy: 0.4959999918937683 | Test Loss (NORMALIZED): 201.20068396568297
Epoch: 15 | Train Accuracy: 0.7858585715293884 | Train Loss: 14.426271170377731
Epoch: 15 | Validate Accuracy: 0.5440000295639038 | Validate Loss (NORMALIZED): 128.4041186141968
Epoch: 15 | Test Accuracy: 0.5040000081062317 | Test Loss (NORMALIZED): 124.12129154205323
Epoch: 16 | Train Accuracy: 0.7909091114997864 | Train Loss: 14.290604799985886
Epoch: 16 | Validate Accuracy: 0.6079999804496765 | Validate Loss (NORMALIZED): 53.30227190494537
Epoch: 16 | Test Accuracy: 0.6480000019073486 | Test Loss (NORMALIZED): 50.28737674713135
Epoch: 17 | Train Accuracy: 0.8060606122016907 | Train Loss: 13.707393109798431
Epoch: 17 | Validate Accuracy: 0.6240000128746033 | Validate Loss (NORMALIZED): 43.31439346790314
Epoch: 17 | Test Accuracy: 0.5920000076293945 | Test Loss (NORMALIZED): 44.39061919212341
Epoch: 18 | Train Accuracy: 0.7909091114997864 | Train Loss: 14.041489094495773
Epoch: 18 | Validate Accuracy: 0.4959999918937683 | Validate Loss (NORMALIZED): 256.7418511390686
Epoch: 18 | Test Accuracy: 0.5040000081062317 | Test Loss (NORMALIZED): 251.06871351242066
Epoch: 19 | Train Accuracy: 0.8010100722312927 | Train Loss: 13.86502692103386
Epoch: 19 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 125.01568439483643
Epoch: 19 | Test Accuracy: 0.4959999918937683 | Test Loss (NORMALIZED): 122.5044370651245
Epoch: 20 | Train Accuracy: 0.808080792427063 | Train Loss: 13.641284942626953
Epoch: 20 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 79.20646639823913
Epoch: 20 | Test Accuracy: 0.6000000238418579 | Test Loss (NORMALIZED): 66.49672242164611
Epoch: 21 | Train Accuracy: 0.8141413927078247 | Train Loss: 13.543379813432693
Epoch: 21 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 137.00305832862853
Epoch: 21 | Test Accuracy: 0.4959999918937683 | Test Loss (NORMALIZED): 132.05284023284912
Epoch: 22 | Train Accuracy: 0.821212112903595 | Train Loss: 13.34711155295372
Epoch: 22 | Validate Accuracy: 0.527999997138977 | Validate Loss (NORMALIZED): 131.72732425689696
