use one gpu
using features: ['videos']
using fold: 1
train size: 991, validate size: 124, test size: 125
Epoch: 0 | Train Accuracy: 0.4883955717086792 | Train Loss: 23.363236486911774
Epoch: 0 | Validate Accuracy: 0.47580644488334656 | Validate Loss (NORMALIZED): 46.133990455539
Epoch: 0 | Test Accuracy: 0.4880000054836273 | Test Loss (NORMALIZED): 45.81723642063141
Epoch: 1 | Train Accuracy: 0.5216952562332153 | Train Loss: 22.74298721551895
Epoch: 1 | Validate Accuracy: 0.5483871102333069 | Validate Loss (NORMALIZED): 45.717356220368416
Epoch: 1 | Test Accuracy: 0.47200000286102295 | Test Loss (NORMALIZED): 45.77841585254669
Epoch: 2 | Train Accuracy: 0.5620585083961487 | Train Loss: 22.30433177947998
Epoch: 2 | Validate Accuracy: 0.5403226017951965 | Validate Loss (NORMALIZED): 45.74924685733934
Epoch: 2 | Test Accuracy: 0.47999998927116394 | Test Loss (NORMALIZED): 45.724582509994505
Epoch: 3 | Train Accuracy: 0.5570130944252014 | Train Loss: 22.108433425426483
Epoch: 3 | Validate Accuracy: 0.5403226017951965 | Validate Loss (NORMALIZED): 45.391089190398496
Epoch: 3 | Test Accuracy: 0.5600000023841858 | Test Loss (NORMALIZED): 45.371946283340456
Epoch: 4 | Train Accuracy: 0.5156407952308655 | Train Loss: 22.430441558361053
Epoch: 4 | Validate Accuracy: 0.6048387289047241 | Validate Loss (NORMALIZED): 45.28750023486153
Epoch: 4 | Test Accuracy: 0.5199999809265137 | Test Loss (NORMALIZED): 45.270869246959684
Epoch: 5 | Train Accuracy: 0.5317860841751099 | Train Loss: 22.335942924022675
Epoch: 5 | Validate Accuracy: 0.6129032373428345 | Validate Loss (NORMALIZED): 44.99008992746953
Epoch: 5 | Test Accuracy: 0.5440000295639038 | Test Loss (NORMALIZED): 45.645309201240536
Epoch: 6 | Train Accuracy: 0.5590313076972961 | Train Loss: 21.805314660072327
Epoch: 6 | Validate Accuracy: 0.5564516186714172 | Validate Loss (NORMALIZED): 45.27099495933902
Epoch: 6 | Test Accuracy: 0.5120000243186951 | Test Loss (NORMALIZED): 44.854421876907345
Epoch: 7 | Train Accuracy: 0.5489404797554016 | Train Loss: 22.049725592136383
Epoch: 7 | Validate Accuracy: 0.6532257795333862 | Validate Loss (NORMALIZED): 44.69276822238199
Epoch: 7 | Test Accuracy: 0.5680000185966492 | Test Loss (NORMALIZED): 44.91495780658722
Epoch: 8 | Train Accuracy: 0.5882946252822876 | Train Loss: 21.433917939662933
Epoch: 8 | Validate Accuracy: 0.6532257795333862 | Validate Loss (NORMALIZED): 43.93682336422705
Epoch: 8 | Test Accuracy: 0.6240000128746033 | Test Loss (NORMALIZED): 44.085773967266086
Epoch: 9 | Train Accuracy: 0.5983854532241821 | Train Loss: 21.275398671627045
Epoch: 9 | Validate Accuracy: 0.6935483813285828 | Validate Loss (NORMALIZED): 43.51243356927749
Epoch: 9 | Test Accuracy: 0.6959999799728394 | Test Loss (NORMALIZED): 43.11234037828445
Epoch: 10 | Train Accuracy: 0.6104944348335266 | Train Loss: 21.102030277252197
Epoch: 10 | Validate Accuracy: 0.6693548560142517 | Validate Loss (NORMALIZED): 43.12341848256126
Epoch: 10 | Test Accuracy: 0.656000018119812 | Test Loss (NORMALIZED): 43.36373465013504
Epoch: 11 | Train Accuracy: 0.6377396583557129 | Train Loss: 20.476076185703278
Epoch: 11 | Validate Accuracy: 0.6532257795333862 | Validate Loss (NORMALIZED): 42.60319862634905
Epoch: 11 | Test Accuracy: 0.6079999804496765 | Test Loss (NORMALIZED): 43.13088306856155
Epoch: 12 | Train Accuracy: 0.624621570110321 | Train Loss: 20.707201957702637
Epoch: 12 | Validate Accuracy: 0.725806474685669 | Validate Loss (NORMALIZED): 42.57378742483355
Epoch: 12 | Test Accuracy: 0.6320000290870667 | Test Loss (NORMALIZED): 43.13000460624695
Epoch: 13 | Train Accuracy: 0.633703351020813 | Train Loss: 20.611827731132507
Epoch: 13 | Validate Accuracy: 0.7096773982048035 | Validate Loss (NORMALIZED): 42.28190618705365
Epoch: 13 | Test Accuracy: 0.6399999856948853 | Test Loss (NORMALIZED): 43.30959557056427
Epoch: 14 | Train Accuracy: 0.64883953332901 | Train Loss: 20.275349378585815
Epoch: 14 | Validate Accuracy: 0.6854838728904724 | Validate Loss (NORMALIZED): 42.18172270396064
Epoch: 14 | Test Accuracy: 0.6480000019073486 | Test Loss (NORMALIZED): 42.719250465869905
Epoch: 15 | Train Accuracy: 0.6629667282104492 | Train Loss: 19.540046006441116
Epoch: 15 | Validate Accuracy: 0.6774193644523621 | Validate Loss (NORMALIZED): 42.366615706393794
Epoch: 15 | Test Accuracy: 0.6880000233650208 | Test Loss (NORMALIZED): 42.713488717079166
Epoch: 16 | Train Accuracy: 0.671039342880249 | Train Loss: 19.762636989355087
Epoch: 16 | Validate Accuracy: 0.7096773982048035 | Validate Loss (NORMALIZED): 41.481333872483624
Epoch: 16 | Test Accuracy: 0.7039999961853027 | Test Loss (NORMALIZED): 41.56821863746643
Epoch: 17 | Train Accuracy: 0.6720484495162964 | Train Loss: 19.304503440856934
Epoch: 17 | Validate Accuracy: 0.6935483813285828 | Validate Loss (NORMALIZED): 41.07184331719914
Epoch: 17 | Test Accuracy: 0.6800000071525574 | Test Loss (NORMALIZED): 42.29465357398987
Epoch: 18 | Train Accuracy: 0.6690211892127991 | Train Loss: 19.209426164627075
Epoch: 18 | Validate Accuracy: 0.6854838728904724 | Validate Loss (NORMALIZED): 41.37446806075111
Epoch: 18 | Test Accuracy: 0.7039999961853027 | Test Loss (NORMALIZED): 41.968701998710635
Epoch: 19 | Train Accuracy: 0.6892028450965881 | Train Loss: 19.0477814078331
Epoch: 19 | Validate Accuracy: 0.7016128897666931 | Validate Loss (NORMALIZED): 39.66866386489522
Epoch: 19 | Test Accuracy: 0.6800000071525574 | Test Loss (NORMALIZED): 41.493253763437274
Epoch: 20 | Train Accuracy: 0.6700302958488464 | Train Loss: 18.918703138828278
Epoch: 20 | Validate Accuracy: 0.6854838728904724 | Validate Loss (NORMALIZED): 39.30078233321829
Epoch: 20 | Test Accuracy: 0.656000018119812 | Test Loss (NORMALIZED): 41.40419143581391
Epoch: 21 | Train Accuracy: 0.7023208737373352 | Train Loss: 18.342935889959335
Epoch: 21 | Validate Accuracy: 0.7096773982048035 | Validate Loss (NORMALIZED): 38.153190042463045
Epoch: 21 | Test Accuracy: 0.6800000071525574 | Test Loss (NORMALIZED): 41.771381595134734
Epoch: 22 | Train Accuracy: 0.7235115766525269 | Train Loss: 18.200709491968155
Epoch: 22 | Validate Accuracy: 0.6854838728904724 | Validate Loss (NORMALIZED): 39.785082291210855
Epoch: 22 | Test Accuracy: 0.671999990940094 | Test Loss (NORMALIZED): 41.96205044651032
Epoch: 23 | Train Accuracy: 0.7315842509269714 | Train Loss: 17.536463975906372
Epoch: 23 | Validate Accuracy: 0.725806474685669 | Validate Loss (NORMALIZED): 39.45252735576322
Epoch: 23 | Test Accuracy: 0.7120000123977661 | Test Loss (NORMALIZED): 39.29780112481117
