Epoch,Loss Train,Loss Validate (*7.78),Loss Test (*7.90)
0.0,22.536830186843872,45.340730023196365,46.0566746006012
1.0,22.327305912971497,45.33206679126409,46.078967767715454
2.0,22.17262637615204,45.16463173843744,46.22253632926941
3.0,22.00268644094467,45.090493707206306,46.90045778465271
4.0,21.911725521087646,44.5994749087987,47.05656036376953
5.0,21.772981226444244,44.056013022820785,46.51811536407471
6.0,21.646352887153625,43.70354982811635,46.45341759681702
7.0,21.491310954093933,43.431630160864884,46.35799558639526
8.0,21.428077578544617,43.28674788925591,46.36353166007996
9.0,21.277391731739044,42.81556275885875,45.951586250305176
10.0,21.269283413887024,42.54974208478853,45.76585995292663
11.0,21.077207446098328,42.13746350018059,45.68608744430542
12.0,21.00508451461792,42.32085479526069,45.849919137954714
13.0,20.920181274414062,41.62189246350386,45.53105759429931
14.0,20.83265656232834,41.91478185390863,46.070234706878665
15.0,20.67250883579254,41.72868674758851,45.84680365371704
16.0,20.67218816280365,41.360741207918785,45.31763867950439
17.0,20.565243363380432,41.34455311767699,45.46535305404663
18.0,20.502745151519775,41.77725611896965,46.27382144927979
19.0,20.366997838020325,41.39270516267912,46.03011124610901
20.0,20.274128675460815,40.62668706019094,45.27553936195373
21.0,20.19647639989853,41.326053966687425,46.483549648284914
22.0,20.049726009368896,41.01270770087956,46.65798849868774
23.0,20.10879099369049,40.24633556651318,45.4484748840332
24.0,19.89456409215927,42.53172100435092,48.867189065933225
25.0,19.702959060668945,46.50365449312165,53.360989818572996
26.0,19.694182872772217,60.98279692244342,68.13051454544068
27.0,19.45424258708954,46.784392730457576,53.87053967952728
28.0,19.016036450862885,48.5911082892906,54.877734558105466
29.0,18.432017594575882,32.97470441202479,38.33634400939941
30.0,18.447214543819427,38.16967267126549,41.790875895500186
31.0,18.0683770775795,30.866916388038575,35.229206518173214
32.0,17.621671587228775,30.785854912179662,33.86990373802185
33.0,17.41509547829628,30.151683428156097,32.96179543876648
34.0,17.195566773414612,31.566122623879142,33.315783089637755
35.0,17.060604572296143,31.13783725415628,33.20016932106018
36.0,16.86431649327278,31.695376949986137,33.70583530902862
37.0,16.948449105024338,31.264318214626766,32.69618615627289
38.0,16.916839987039566,34.27073304390344,36.63231947040558
39.0,16.89733138680458,30.856180435090554,32.748430937767026
40.0,16.90562492609024,32.85648767309865,34.60336589622497
41.0,16.68963560461998,32.263638919732706,34.07852952766419
42.0,16.62152573466301,39.306835815662474,41.69083436584473
43.0,16.618937373161316,31.273707362610526,32.94154549789429
44.0,16.50604173541069,46.9080576652617,48.90227559947967
45.0,16.410088628530502,35.64045409517964,37.67073444080353
46.0,16.5357066988945,33.27454321403203,35.462504370689395
47.0,16.54225066304207,31.261524910063258,32.850787998199465
48.0,16.294366985559464,30.963316463110015,33.320691873550416
49.0,16.37868532538414,35.49548603981499,37.67186441040039
50.0,16.353258907794952,33.139346855831896,34.581313468933104
51.0,16.338516622781754,31.789883986232788,33.29423546218872
52.0,16.32803124189377,36.752716765629025,39.09617660045624
53.0,16.397191673517227,31.626514387881663,33.617755392074585
54.0,16.065391808748245,35.9005638896011,37.7947981300354
55.0,16.6175434589386,35.48127422182579,37.64800619888305
56.0,16.310798943042755,31.357550782481518,32.1493614320755
57.0,16.313540756702423,31.214421977208357,33.24386194992066
58.0,16.10623350739479,33.317288332098116,35.57676085662842
59.0,16.079811185598373,32.67350188015014,34.71648699474335
60.0,16.061629444360733,31.886241169426388,33.085063650131225
61.0,16.32048138976097,33.41747865808292,34.847818105697634
62.0,16.146787494421005,31.467275161442796,32.2696279335022
63.0,16.13664612174034,30.740509155228384,32.62457359695435
64.0,15.90627345442772,33.371104655303355,34.82598568916321
65.0,16.10964584350586,30.991922795303225,32.60672445869446
66.0,15.99952608346939,35.16049676429569,35.991935760498045
67.0,16.064986616373062,46.83002180565061,49.276524969100954
68.0,16.21126788854599,36.90677697170438,39.07467396450043
69.0,16.02711769938469,32.75076174454426,34.71932169437408
