use one gpu
using features: ['d2da9']
using fold: 4
train size: 988, validate size: 127, test size: 125
Epoch: 0 | Train Accuracy: 0.5161943435668945 | Train Loss: 22.55549257993698
Epoch: 0 | Validate Accuracy: 0.4724409580230713 | Validate Loss: 45.291608389907
Epoch: 0 | Test Accuracy: 0.5040000081062317 | Test Loss: 45.96853367424011
Epoch: 1 | Train Accuracy: 0.5283401012420654 | Train Loss: 22.49616426229477
Epoch: 1 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.21038693893613
Epoch: 1 | Test Accuracy: 0.47999998927116394 | Test Loss: 45.95044426727295
Epoch: 2 | Train Accuracy: 0.5374494194984436 | Train Loss: 22.450279414653778
Epoch: 2 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 44.97591953202495
Epoch: 2 | Test Accuracy: 0.4959999918937683 | Test Loss: 46.047151479721066
Epoch: 3 | Train Accuracy: 0.5597165822982788 | Train Loss: 22.39019751548767
Epoch: 3 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.360548389239575
Epoch: 3 | Test Accuracy: 0.4959999918937683 | Test Loss: 47.01624421691894
Epoch: 4 | Train Accuracy: 0.5890688300132751 | Train Loss: 22.327148139476776
Epoch: 4 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.25511598023843
Epoch: 4 | Test Accuracy: 0.4959999918937683 | Test Loss: 47.03990644454956
Epoch: 5 | Train Accuracy: 0.5971660017967224 | Train Loss: 22.284972667694092
Epoch: 5 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.336815038065275
Epoch: 5 | Test Accuracy: 0.4959999918937683 | Test Loss: 46.94926012802124
Epoch: 6 | Train Accuracy: 0.6113360524177551 | Train Loss: 22.23122924566269
Epoch: 6 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.34066139619182
Epoch: 6 | Test Accuracy: 0.4959999918937683 | Test Loss: 46.96996799278259
Epoch: 7 | Train Accuracy: 0.6082996129989624 | Train Loss: 22.19336062669754
Epoch: 7 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.063729175432464
Epoch: 7 | Test Accuracy: 0.4959999918937683 | Test Loss: 46.69617049407959
Epoch: 8 | Train Accuracy: 0.6143724918365479 | Train Loss: 22.120719969272614
Epoch: 8 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.281254986139736
Epoch: 8 | Test Accuracy: 0.4959999918937683 | Test Loss: 47.1347423877716
Epoch: 9 | Train Accuracy: 0.6184210777282715 | Train Loss: 22.064911544322968
Epoch: 9 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.521985998303876
Epoch: 9 | Test Accuracy: 0.4959999918937683 | Test Loss: 47.45395396995544
Epoch: 10 | Train Accuracy: 0.6214575171470642 | Train Loss: 22.0296151638031
Epoch: 10 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.71673088937294
Epoch: 10 | Test Accuracy: 0.4959999918937683 | Test Loss: 47.633513841629025
Epoch: 11 | Train Accuracy: 0.6133603453636169 | Train Loss: 21.99250614643097
Epoch: 11 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 45.63398295124685
Epoch: 11 | Test Accuracy: 0.4959999918937683 | Test Loss: 47.64564175796509
Epoch: 12 | Train Accuracy: 0.6184210777282715 | Train Loss: 21.913193941116333
Epoch: 12 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 46.07457249371086
Epoch: 12 | Test Accuracy: 0.4959999918937683 | Test Loss: 48.004031272888184
Epoch: 13 | Train Accuracy: 0.6224696636199951 | Train Loss: 21.8405459523201
Epoch: 13 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 46.31216242932898
Epoch: 13 | Test Accuracy: 0.4959999918937683 | Test Loss: 48.54468344688416
Epoch: 14 | Train Accuracy: 0.6194332242012024 | Train Loss: 21.799159049987793
Epoch: 14 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 46.851051809280875
Epoch: 14 | Test Accuracy: 0.4959999918937683 | Test Loss: 49.118436168670655
Epoch: 15 | Train Accuracy: 0.6224696636199951 | Train Loss: 21.73537367582321
Epoch: 15 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 47.71563011454785
Epoch: 15 | Test Accuracy: 0.4959999918937683 | Test Loss: 49.79949807739258
Epoch: 16 | Train Accuracy: 0.6244939565658569 | Train Loss: 21.68924516439438
Epoch: 16 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 47.7964444404512
Epoch: 16 | Test Accuracy: 0.4959999918937683 | Test Loss: 50.180163799285886
Epoch: 17 | Train Accuracy: 0.623481810092926 | Train Loss: 21.64808815717697
Epoch: 17 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 48.12987198792105
Epoch: 17 | Test Accuracy: 0.4959999918937683 | Test Loss: 50.35516751670837
Epoch: 18 | Train Accuracy: 0.6325910687446594 | Train Loss: 21.572503209114075
Epoch: 18 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 50.405212379816014
Epoch: 18 | Test Accuracy: 0.4959999918937683 | Test Loss: 52.92881472587585
Epoch: 19 | Train Accuracy: 0.6285424828529358 | Train Loss: 21.516402900218964
Epoch: 19 | Validate Accuracy: 0.5275590419769287 | Validate Loss: 51.290837845464395
Epoch: 19 | Test Accuracy: 0.4959999918937683 | Test Loss: 54.04835666084289
