Epoch,Loss Train,Loss Validate (*7.85),Loss Test (*7.91)
0.0,26.407419621944427,51.53525431052087,52.530576790332795
1.0,23.436071932315826,45.072631219549784,46.77155296611786
2.0,21.6079124212265,41.551381387880866,44.005303528308865
3.0,20.38469648361206,39.737438510807735,41.88697662782669
4.0,19.345511585474014,38.819887599301715,41.0622014503479
5.0,18.08623307943344,38.25290120688695,40.24193610668183
6.0,17.140580654144287,37.61307420971848,39.689887269496914
7.0,16.142571538686752,37.27322460592739,39.6313811006546
8.0,15.23547649383545,37.259151469383916,39.054686868190764
9.0,14.365521758794785,36.931314360527765,38.706253514289855
10.0,13.637341648340225,36.850255517496,38.8241736664772
11.0,12.678576946258545,36.97874350443719,39.54454098010063
12.0,11.948335200548172,37.01959702845603,38.195763246059414
13.0,11.151289731264114,37.46688374640449,38.172979224205015
14.0,10.374653965234756,37.941731458145476,38.60758162331581
15.0,9.818193227052689,37.874919089769556,38.719928266048434
16.0,9.309129059314728,38.47743722205124,38.91136182188988
17.0,8.888077467679977,38.967531903868625,39.12861833810806
18.0,8.666473001241684,39.2421900026855,40.90160906481743
19.0,8.459369331598282,39.29336919150655,40.00366851854324
20.0,8.138454928994179,40.40901538918889,40.24725424909592
21.0,7.954158470034599,40.06422155551494,41.134761766672135
22.0,7.688691928982735,41.04795183548851,41.34424691915512
23.0,7.521884322166443,41.39474923317395,40.64564876151085
24.0,7.512422099709511,41.66567904206495,42.050123862743376
25.0,7.3280766904354095,42.05848519362154,40.90641246461868
26.0,7.2973476350307465,42.175261278710664,41.258568565368655
27.0,7.220249116420746,42.61097317460983,41.98920031356811
28.0,7.105431422591209,43.03221987637262,41.15977806901932
29.0,7.147508308291435,43.52277047719274,41.46485420227051
30.0,7.1893442422151566,44.205836210340735,42.90234569168091
31.0,6.991728499531746,44.208142355793996,41.024104130506515
32.0,6.9790177047252655,44.0236549301753,42.00052040672302
33.0,6.95487505197525,44.42574320899116,42.61483258581161
34.0,6.878145948052406,44.96020800301007,42.47754886817932
35.0,6.834757462143898,45.256261311589725,43.95315017461777
36.0,6.818652525544167,45.11301829795988,43.436132130622866
37.0,6.775434821844101,46.03098185242168,43.73764326453209
38.0,6.782544702291489,46.75461349931974,42.99795506453514
39.0,6.7658411860466,46.56280119338679,43.98997820472717
