use one gpu
using features: ['aus']
using fold: 3
train size: 990, validate size: 125, test size: 125
Epoch: 0 | Train Accuracy: 0.6040403842926025 | Train Loss: 21.685193300247192
Epoch: 0 | Validate Accuracy: 0.5680000185966492 | Validate Loss (NORMALIZED): 45.47929006576538
Epoch: 0 | Test Accuracy: 0.5680000185966492 | Test Loss (NORMALIZED): 45.480565123558044
Epoch: 1 | Train Accuracy: 0.6727272868156433 | Train Loss: 19.691024005413055
Epoch: 1 | Validate Accuracy: 0.5040000081062317 | Validate Loss (NORMALIZED): 45.09570538043976
Epoch: 1 | Test Accuracy: 0.5920000076293945 | Test Loss (NORMALIZED): 42.99092627048493
Epoch: 2 | Train Accuracy: 0.7070707082748413 | Train Loss: 18.90025556087494
Epoch: 2 | Validate Accuracy: 0.6880000233650208 | Validate Loss (NORMALIZED): 41.24706829547882
Epoch: 2 | Test Accuracy: 0.7039999961853027 | Test Loss (NORMALIZED): 38.2468797326088
Epoch: 3 | Train Accuracy: 0.7272727489471436 | Train Loss: 17.645000100135803
Epoch: 3 | Validate Accuracy: 0.7200000286102295 | Validate Loss (NORMALIZED): 38.93787041902542
Epoch: 3 | Test Accuracy: 0.7120000123977661 | Test Loss (NORMALIZED): 37.379339096546175
Epoch: 4 | Train Accuracy: 0.765656590461731 | Train Loss: 15.820955395698547
Epoch: 4 | Validate Accuracy: 0.7919999957084656 | Validate Loss (NORMALIZED): 37.29504720211029
Epoch: 4 | Test Accuracy: 0.7599999904632568 | Test Loss (NORMALIZED): 34.135182552337646
Epoch: 5 | Train Accuracy: 0.7979797720909119 | Train Loss: 15.004995286464691
Epoch: 5 | Validate Accuracy: 0.7120000123977661 | Validate Loss (NORMALIZED): 38.551513273715976
Epoch: 5 | Test Accuracy: 0.7279999852180481 | Test Loss (NORMALIZED): 39.241164464950565
Epoch: 6 | Train Accuracy: 0.8030303120613098 | Train Loss: 14.643810510635376
Epoch: 6 | Validate Accuracy: 0.7360000014305115 | Validate Loss (NORMALIZED): 36.28084140300751
Epoch: 6 | Test Accuracy: 0.7360000014305115 | Test Loss (NORMALIZED): 35.47590794563293
Epoch: 7 | Train Accuracy: 0.794949471950531 | Train Loss: 14.591803014278412
Epoch: 7 | Validate Accuracy: 0.7519999742507935 | Validate Loss (NORMALIZED): 35.05429575920105
Epoch: 7 | Test Accuracy: 0.7519999742507935 | Test Loss (NORMALIZED): 34.33723507404327
Epoch: 8 | Train Accuracy: 0.8141413927078247 | Train Loss: 13.73218485713005
Epoch: 8 | Validate Accuracy: 0.656000018119812 | Validate Loss (NORMALIZED): 51.91616347074508
Epoch: 8 | Test Accuracy: 0.656000018119812 | Test Loss (NORMALIZED): 47.21535607337952
Epoch: 9 | Train Accuracy: 0.8161616325378418 | Train Loss: 13.45308318734169
Epoch: 9 | Validate Accuracy: 0.7680000066757202 | Validate Loss (NORMALIZED): 35.239634331464764
Epoch: 9 | Test Accuracy: 0.7599999904632568 | Test Loss (NORMALIZED): 35.63863572120666
Epoch: 10 | Train Accuracy: 0.8313131332397461 | Train Loss: 12.663372844457626
Epoch: 10 | Validate Accuracy: 0.7440000176429749 | Validate Loss (NORMALIZED): 34.39488529443741
Epoch: 10 | Test Accuracy: 0.7760000228881836 | Test Loss (NORMALIZED): 32.17509795427323
Epoch: 11 | Train Accuracy: 0.8363636136054993 | Train Loss: 12.767519772052765
Epoch: 11 | Validate Accuracy: 0.7200000286102295 | Validate Loss (NORMALIZED): 36.645230119228366
Epoch: 11 | Test Accuracy: 0.7919999957084656 | Test Loss (NORMALIZED): 33.5288227057457
