use one gpu
using features: ['aus']
using lr: 4e-05
using fold: 4
train size: 988, validate size: 127, test size: 125
Epoch: 0 | Train Accuracy: 0.449392706155777 | Train Loss: 24.679350197315216
Epoch: 0 | Validate Accuracy: 0.4488188922405243 | Validate Loss: 45.449439371664695
Epoch: 0 | Test Accuracy: 0.46399998664855957 | Test Loss: 46.07888485145569
Epoch: 1 | Train Accuracy: 0.4554655849933624 | Train Loss: 23.999584138393402
Epoch: 1 | Validate Accuracy: 0.4645669162273407 | Validate Loss: 45.96054084282222
Epoch: 1 | Test Accuracy: 0.47999998927116394 | Test Loss: 46.296213079452514
Epoch: 2 | Train Accuracy: 0.48279350996017456 | Train Loss: 23.343388080596924
Epoch: 2 | Validate Accuracy: 0.4409448802471161 | Validate Loss: 46.355430364608765
Epoch: 2 | Test Accuracy: 0.46399998664855957 | Test Loss: 46.44651905822754
Epoch: 3 | Train Accuracy: 0.5172064900398254 | Train Loss: 22.93228852748871
Epoch: 3 | Validate Accuracy: 0.4803149700164795 | Validate Loss: 45.70722975881081
Epoch: 3 | Test Accuracy: 0.4959999918937683 | Test Loss: 45.93132688713074
Epoch: 4 | Train Accuracy: 0.5242915153503418 | Train Loss: 22.530473351478577
Epoch: 4 | Validate Accuracy: 0.5669291615486145 | Validate Loss: 45.12347315615557
Epoch: 4 | Test Accuracy: 0.5519999861717224 | Test Loss: 45.31423628616333
Epoch: 5 | Train Accuracy: 0.5556679964065552 | Train Loss: 22.218870222568512
Epoch: 5 | Validate Accuracy: 0.6062992215156555 | Validate Loss: 44.675169567423545
Epoch: 5 | Test Accuracy: 0.5600000023841858 | Test Loss: 45.01476631164551
Epoch: 6 | Train Accuracy: 0.5951417088508606 | Train Loss: 21.94050657749176
Epoch: 6 | Validate Accuracy: 0.6062992215156555 | Validate Loss: 44.234665345019245
Epoch: 6 | Test Accuracy: 0.5920000076293945 | Test Loss: 44.748873182296755
Epoch: 7 | Train Accuracy: 0.6032388806343079 | Train Loss: 21.79991114139557
Epoch: 7 | Validate Accuracy: 0.6220472455024719 | Validate Loss: 44.067948093564496
Epoch: 7 | Test Accuracy: 0.5839999914169312 | Test Loss: 44.75320791244507
Epoch: 8 | Train Accuracy: 0.6214575171470642 | Train Loss: 21.597195208072662
Epoch: 8 | Validate Accuracy: 0.6377952694892883 | Validate Loss: 43.778075045488016
Epoch: 8 | Test Accuracy: 0.6000000238418579 | Test Loss: 44.61056320762634
Epoch: 9 | Train Accuracy: 0.623481810092926 | Train Loss: 21.46105432510376
Epoch: 9 | Validate Accuracy: 0.6220472455024719 | Validate Loss: 43.46728838147141
Epoch: 9 | Test Accuracy: 0.6000000238418579 | Test Loss: 44.32679314422607
Epoch: 10 | Train Accuracy: 0.637651801109314 | Train Loss: 21.389938533306122
Epoch: 10 | Validate Accuracy: 0.6299212574958801 | Validate Loss: 43.27965936886044
Epoch: 10 | Test Accuracy: 0.5920000076293945 | Test Loss: 44.15940971374512
Epoch: 11 | Train Accuracy: 0.6285424828529358 | Train Loss: 21.231607794761658
Epoch: 11 | Validate Accuracy: 0.6062992215156555 | Validate Loss: 43.099528320192356
Epoch: 11 | Test Accuracy: 0.5839999914169312 | Test Loss: 44.197375938415526
Epoch: 12 | Train Accuracy: 0.6356275081634521 | Train Loss: 21.164195835590363
Epoch: 12 | Validate Accuracy: 0.6141732335090637 | Validate Loss: 42.889814395604176
Epoch: 12 | Test Accuracy: 0.5839999914169312 | Test Loss: 43.98369602584839
Epoch: 13 | Train Accuracy: 0.647773265838623 | Train Loss: 20.92228627204895
Epoch: 13 | Validate Accuracy: 0.6141732335090637 | Validate Loss: 42.78652658049516
Epoch: 13 | Test Accuracy: 0.5839999914169312 | Test Loss: 43.74382823753357
Epoch: 14 | Train Accuracy: 0.6447368264198303 | Train Loss: 20.85774201154709
Epoch: 14 | Validate Accuracy: 0.6141732335090637 | Validate Loss: 42.56384215204735
Epoch: 14 | Test Accuracy: 0.5920000076293945 | Test Loss: 43.830595392227174
Epoch: 15 | Train Accuracy: 0.648785412311554 | Train Loss: 20.82702547311783
Epoch: 15 | Validate Accuracy: 0.6220472455024719 | Validate Loss: 42.39676136294688
Epoch: 15 | Test Accuracy: 0.5920000076293945 | Test Loss: 43.77910957717896
Epoch: 16 | Train Accuracy: 0.6649797558784485 | Train Loss: 20.668533504009247
Epoch: 16 | Validate Accuracy: 0.6220472455024719 | Validate Loss: 42.20332965888377
Epoch: 16 | Test Accuracy: 0.5920000076293945 | Test Loss: 43.78798868370056
Epoch: 17 | Train Accuracy: 0.6578947305679321 | Train Loss: 20.69221669435501
Epoch: 17 | Validate Accuracy: 0.6220472455024719 | Validate Loss: 42.055454229745344
Epoch: 17 | Test Accuracy: 0.6159999966621399 | Test Loss: 43.84215655708313
Epoch: 18 | Train Accuracy: 0.6720647811889648 | Train Loss: 20.574148774147034
Epoch: 18 | Validate Accuracy: 0.6299212574958801 | Validate Loss: 41.76147144422757
Epoch: 18 | Test Accuracy: 0.6240000128746033 | Test Loss: 43.560047645568844
Epoch: 19 | Train Accuracy: 0.6649797558784485 | Train Loss: 20.435705304145813
Epoch: 19 | Validate Accuracy: 0.6299212574958801 | Validate Loss: 41.68835215305719
Epoch: 19 | Test Accuracy: 0.6240000128746033 | Test Loss: 43.62209868812561
Epoch: 20 | Train Accuracy: 0.6771255135536194 | Train Loss: 20.36843454837799
Epoch: 20 | Validate Accuracy: 0.6377952694892883 | Validate Loss: 41.41530663197435
Epoch: 20 | Test Accuracy: 0.6240000128746033 | Test Loss: 43.4897577419281
Epoch: 21 | Train Accuracy: 0.681174099445343 | Train Loss: 20.268668830394745
Epoch: 21 | Validate Accuracy: 0.6377952694892883 | Validate Loss: 41.25433596475857
Epoch: 21 | Test Accuracy: 0.6240000128746033 | Test Loss: 43.576823112487794
Epoch: 22 | Train Accuracy: 0.6801619529724121 | Train Loss: 20.14852863550186
Epoch: 22 | Validate Accuracy: 0.6614173054695129 | Validate Loss: 41.01162218859815
Epoch: 22 | Test Accuracy: 0.6159999966621399 | Test Loss: 43.67720078277588
Epoch: 23 | Train Accuracy: 0.6892712712287903 | Train Loss: 20.05960303544998
Epoch: 23 | Validate Accuracy: 0.6692913174629211 | Validate Loss: 40.850207764332694
Epoch: 23 | Test Accuracy: 0.6240000128746033 | Test Loss: 43.53107595062256
Epoch: 24 | Train Accuracy: 0.6831983923912048 | Train Loss: 19.996543765068054
