Epoch,Accuracy Train,Accuracy Validate,Accuracy Test
0.0,0.4645354747772217,0.5360000133514404,0.5263158082962036
1.0,0.5204795002937317,0.5360000133514404,0.5263158082962036
2.0,0.5634365677833557,0.5360000133514404,0.5263158082962036
3.0,0.5964035987854004,0.5360000133514404,0.5263158082962036
4.0,0.6223776340484619,0.5360000133514404,0.5263158082962036
5.0,0.64035964012146,0.5440000295639038,0.5263158082962036
6.0,0.6423576474189758,0.5440000295639038,0.5263158082962036
7.0,0.6343656182289124,0.5440000295639038,0.5350877046585083
8.0,0.6383616328239441,0.5519999861717224,0.5438596606254578
9.0,0.6463536620140076,0.5360000133514404,0.5614035129547119
10.0,0.6503496766090393,0.5519999861717224,0.5350877046585083
11.0,0.6393606662750244,0.5440000295639038,0.5350877046585083
12.0,0.6503496766090393,0.5440000295639038,0.5526315569877625
13.0,0.6423576474189758,0.5519999861717224,0.5526315569877625
14.0,0.6373626589775085,0.5360000133514404,0.5877193212509155
15.0,0.6453546285629272,0.5360000133514404,0.5877193212509155
16.0,0.6513486504554749,0.5519999861717224,0.5701754093170166
17.0,0.6483516693115234,0.5440000295639038,0.5701754093170166
18.0,0.6623376607894897,0.5440000295639038,0.5789473652839661
19.0,0.6533466577529907,0.5519999861717224,0.5789473652839661
20.0,0.6563436388969421,0.5600000023841858,0.5789473652839661
21.0,0.658341646194458,0.5839999914169312,0.5789473652839661
22.0,0.6483516693115234,0.5920000076293945,0.5877193212509155
23.0,0.6683316826820374,0.6000000238418579,0.5964912176132202
24.0,0.6623376607894897,0.6000000238418579,0.6052631735801697
25.0,0.6603396534919739,0.5920000076293945,0.6140350699424744
26.0,0.649350643157959,0.5920000076293945,0.640350878238678
27.0,0.649350643157959,0.5839999914169312,0.640350878238678
28.0,0.6703296899795532,0.6000000238418579,0.6315789222717285
29.0,0.6663336753845215,0.5920000076293945,0.6052631735801697
30.0,0.6653346419334412,0.5759999752044678,0.5877193212509155
31.0,0.6693306565284729,0.6159999966621399,0.6666666865348816
32.0,0.6743256449699402,0.6079999804496765,0.6491228342056274
33.0,0.6753246784210205,0.6320000290870667,0.6578947305679321
34.0,0.6713286638259888,0.6079999804496765,0.6315789222717285
35.0,0.6753246784210205,0.6000000238418579,0.6140350699424744
36.0,0.6743256449699402,0.6079999804496765,0.640350878238678
37.0,0.6713286638259888,0.5759999752044678,0.6052631735801697
38.0,0.6713286638259888,0.6079999804496765,0.6228070259094238
39.0,0.6723276972770691,0.6159999966621399,0.6228070259094238
40.0,0.6793206930160522,0.6399999856948853,0.6754385828971863
41.0,0.6743256449699402,0.6240000128746033,0.6754385828971863
42.0,0.687312662601471,0.6320000290870667,0.6666666865348816
43.0,0.6933066844940186,0.6320000290870667,0.6666666865348816
44.0,0.6783216595649719,0.6399999856948853,0.6666666865348816
45.0,0.6863136887550354,0.6399999856948853,0.6929824352264404
46.0,0.6893106698989868,0.6399999856948853,0.7105262875556946
47.0,0.6883116960525513,0.5920000076293945,0.6315789222717285
48.0,0.6813187003135681,0.5920000076293945,0.6140350699424744
49.0,0.687312662601471,0.6320000290870667,0.6491228342056274
50.0,0.6913086771965027,0.6320000290870667,0.6842105388641357
51.0,0.6933066844940186,0.5680000185966492,0.5789473652839661
52.0,0.6793206930160522,0.5680000185966492,0.5789473652839661
53.0,0.701298713684082,0.5199999809265137,0.5263158082962036
54.0,0.6973026990890503,0.5360000133514404,0.5263158082962036
55.0,0.710289716720581,0.5360000133514404,0.5263158082962036
56.0,0.7642357349395752,0.5839999914169312,0.5701754093170166
57.0,0.7562437653541565,0.6240000128746033,0.6491228342056274
58.0,0.7632367610931396,0.671999990940094,0.6842105388641357
59.0,0.7632367610931396,0.6800000071525574,0.7017543911933899
60.0,0.7642357349395752,0.6399999856948853,0.6578947305679321
61.0,0.7622377872467041,0.6880000233650208,0.6842105388641357
62.0,0.7642357349395752,0.6959999799728394,0.7280701994895935
63.0,0.7692307829856873,0.6959999799728394,0.6754385828971863
64.0,0.7682317495346069,0.656000018119812,0.6754385828971863
65.0,0.7672327756881714,0.7039999961853027,0.6491228342056274
66.0,0.7682317495346069,0.6639999747276306,0.6929824352264404
67.0,0.7682317495346069,0.6959999799728394,0.6929824352264404
68.0,0.7672327756881714,0.6880000233650208,0.6842105388641357
69.0,0.7782217860221863,0.7039999961853027,0.6842105388641357
