use one gpu
using features: {'videos', 'aus', 'crossau', 'auwise'}
using lr: 7e-05
using fold: 10
train size: 991, validate size: 125, test size: 124
Epoch: 0 | Train Accuracy: 0.5852674245834351 | Train Loss: 31.449974715709686
Epoch: 0 | Validate Accuracy: 0.6079999804496765 | Validate Loss: 62.737345844268795
Epoch: 0 | Test Accuracy: 0.6290322542190552 | Test Loss: 63.383078036769746
Epoch: 1 | Train Accuracy: 0.7669021487236023 | Train Loss: 28.737651884555817
Epoch: 1 | Validate Accuracy: 0.7039999961853027 | Validate Loss: 59.537212064743045
Epoch: 1 | Test Accuracy: 0.7580645084381104 | Test Loss: 59.616358277778474
Epoch: 2 | Train Accuracy: 0.8627648949623108 | Train Loss: 26.63221174478531
Epoch: 2 | Validate Accuracy: 0.7760000228881836 | Validate Loss: 57.087782219886776
Epoch: 2 | Test Accuracy: 0.7983871102333069 | Test Loss: 56.5206123378969
Epoch: 3 | Train Accuracy: 0.8990918397903442 | Train Loss: 24.960746109485626
Epoch: 3 | Validate Accuracy: 0.800000011920929 | Validate Loss: 55.136834137916566
Epoch: 3 | Test Accuracy: 0.8064516186714172 | Test Loss: 54.32819880785481
Epoch: 4 | Train Accuracy: 0.9122098684310913 | Train Loss: 23.616277039051056
Epoch: 4 | Validate Accuracy: 0.8159999847412109 | Validate Loss: 53.610689450263976
Epoch: 4 | Test Accuracy: 0.7983871102333069 | Test Loss: 52.61591306761388
Epoch: 5 | Train Accuracy: 0.9202825427055359 | Train Loss: 22.521142423152924
Epoch: 5 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 52.357631713867185
Epoch: 5 | Test Accuracy: 0.7983871102333069 | Test Loss: 51.45209178809197
Epoch: 6 | Train Accuracy: 0.931382417678833 | Train Loss: 21.616898953914642
Epoch: 6 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 51.56802357053757
Epoch: 6 | Test Accuracy: 0.8064516186714172 | Test Loss: 50.49154753646543
Epoch: 7 | Train Accuracy: 0.9334006309509277 | Train Loss: 20.851389169692993
Epoch: 7 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 50.81069407367706
Epoch: 7 | Test Accuracy: 0.8064516186714172 | Test Loss: 49.537960471164794
Epoch: 8 | Train Accuracy: 0.9364278316497803 | Train Loss: 20.19817954301834
Epoch: 8 | Validate Accuracy: 0.8240000009536743 | Validate Loss: 50.0647959280014
