Epoch,Loss Train,Loss Validate (*7.98),Loss Test (*7.86)
0.0,24.509318828582764,46.580941148342625,45.82547613552638
1.0,23.791455388069153,46.730592664211024,45.897589325904846
2.0,23.300203800201416,46.6645277796253,46.064455807209015
3.0,22.825110256671906,46.202287731632104,45.80983838864735
4.0,22.477539658546448,45.94646642285009,45.3462228178978
5.0,22.1492418050766,45.55295140512528,45.177322413240155
6.0,21.952531397342682,45.07273848018338,44.991121717861716
7.0,21.699193358421326,44.872978195067375,44.86946472099849
8.0,21.515352308750153,44.63651741704633,44.6731566957065
9.0,21.35957682132721,44.500886153790255,44.58559308733259
10.0,21.278466939926147,44.651981952690306,44.50575070721762
11.0,21.130745112895966,44.430850085712244,44.47016571249281
12.0,20.974210262298584,44.13198200445021,44.24656902040754
13.0,20.893039524555206,44.149559904490744,44.17303540876933
14.0,20.805635929107666,43.93068701990189,44.1799361365182
15.0,20.679195821285248,44.000154416407305,44.03037931237902
16.0,20.53915673494339,43.95526457698114,44.01387423276901
17.0,20.553204834461212,43.81762035912083,43.907648452690665
18.0,20.346658647060394,43.694977173882144,43.882287400109426
19.0,20.27573662996292,43.473803429834305,43.83777290582657
20.0,20.17868822813034,43.53612317192939,43.78624996968678
21.0,20.10731017589569,43.03484988789404,43.6416859286172
22.0,20.091201066970825,42.94551324940497,43.63000971930367
23.0,19.872933268547058,42.862983538258455,43.44387833561216
24.0,19.90588027238846,42.52060137448772,43.121100834437776
25.0,19.7392355799675,42.10070094754619,42.9814345070294
26.0,19.671167969703674,42.323164314992965,42.91871211358479
27.0,19.47833526134491,41.96011676903694,42.743751619543346
28.0,19.277227818965912,41.69262056148821,42.62111582926341
29.0,19.27949458360672,41.266592519898566,42.36242728573935
30.0,19.137020349502563,41.10166967395813,42.17601959194456
31.0,19.017097890377045,41.15174180076968,42.09197448832648
32.0,18.966776371002197,40.64008918981398,41.95213254008974
33.0,18.999148547649384,40.415729933208034,41.93701322589602
34.0,18.740899801254272,40.34701775158605,41.581257411411826
35.0,18.587957322597504,39.662831851070926,41.216031653540476
36.0,18.46743592619896,39.554772117445545,41.08373016119003
37.0,18.400476336479187,39.08173016482784,40.807214464460095
38.0,18.283199936151505,39.519144724453646,40.92907892806189
39.0,18.26651021838188,38.75500859752778,40.77810636588505
40.0,17.98082861304283,38.71674247326389,40.27045305286135
41.0,17.86873784661293,38.429283990013985,39.82928276062012
42.0,17.691575318574905,38.12449982089381,39.58583529506411
43.0,17.566836565732956,37.58925328812291,38.60933337892805
44.0,17.124042600393295,36.86971528876212,37.10459960358483
45.0,16.458455502986908,36.540042577731995,35.87877816387585
46.0,15.994714349508286,35.14029033722416,32.904452106782365
47.0,15.844441831111908,33.27352668008496,31.653258608920233
48.0,15.771056801080704,33.39046744569655,32.0134353850569
49.0,15.145629912614822,34.972707107663155,31.757125684193202
50.0,14.929634988307953,33.2215481948468,30.03552570939064
51.0,15.00332248210907,32.283010489998325,30.800812201840536
52.0,15.000544488430023,34.12517232039282,31.13066534910883
53.0,14.709462344646454,33.508964087213236,29.916912104402268
54.0,14.446686863899231,31.479957954537483,30.617212333849498
55.0,14.474474549293518,31.363789535337876,30.358988014715056
56.0,14.730173468589783,31.776348626421342,30.885108560323715
57.0,14.339833766222,31.3833432716708,30.229411103895732
58.0,14.21111062169075,30.501564581307672,30.27839877775737
59.0,14.171794205904007,30.845120016845964,30.10898157954216
60.0,14.32101783156395,30.32147117199436,29.84089896082878
61.0,13.984343349933624,30.248614112215655,29.466804585286546
62.0,14.236903041601181,30.326945409178734,30.003728036369594
63.0,13.70392706990242,32.85664925411824,34.104429887873785
64.0,13.905190467834473,30.033799258451307,29.332682022026606
65.0,13.903901100158691,30.985668147763896,31.92330864923341
66.0,13.933131903409958,30.06023963132212,29.548549758536474
67.0,13.68460327386856,30.031584770448745,30.848403807197297
68.0,13.572639912366867,29.88131640058371,29.52296250632831
69.0,13.647598326206207,30.053249729737157,29.33622815779277
