Epoch,Accuracy Train,Accuracy Validate,Accuracy Test
0.0,0.48432761430740356,0.460317462682724,0.46399998664855957
1.0,0.5146612524986267,0.5476190447807312,0.5440000295639038
2.0,0.530839204788208,0.5952380895614624,0.5440000295639038
3.0,0.5581395626068115,0.5476190447807312,0.5600000023841858
4.0,0.5369059443473816,0.5714285969734192,0.5680000185966492
5.0,0.5621840357780457,0.5714285969734192,0.5360000133514404
6.0,0.5379170775413513,0.5714285969734192,0.6079999804496765
7.0,0.578361988067627,0.5873016119003296,0.5120000243186951
8.0,0.5824064612388611,0.579365074634552,0.5600000023841858
9.0,0.5743175148963928,0.5952380895614624,0.5759999752044678
10.0,0.6157734990119934,0.5396825671195984,0.5040000081062317
11.0,0.595551073551178,0.5555555820465088,0.5120000243186951
12.0,0.5925176739692688,0.5396825671195984,0.6159999966621399
13.0,0.6228513717651367,0.579365074634552,0.5199999809265137
14.0,0.6198179721832275,0.60317462682724,0.6320000290870667
15.0,0.6501516699790955,0.5714285969734192,0.5759999752044678
16.0,0.6380181908607483,0.5714285969734192,0.5199999809265137
17.0,0.6289181113243103,0.5873016119003296,0.5120000243186951
18.0,0.6380181908607483,0.5952380895614624,0.5920000076293945
19.0,0.6643073558807373,0.5476190447807312,0.6399999856948853
20.0,0.6541961431503296,0.60317462682724,0.6159999966621399
21.0,0.6784631013870239,0.6111111044883728,0.5920000076293945
22.0,0.6663296222686768,0.5634920597076416,0.5759999752044678
23.0,0.7007077932357788,0.60317462682724,0.5920000076293945
24.0,0.6835187077522278,0.5714285969734192,0.5839999914169312
25.0,0.6905965805053711,0.6111111044883728,0.5839999914169312
26.0,0.7047522664070129,0.5873016119003296,0.5839999914169312
27.0,0.6905965805053711,0.6111111044883728,0.5839999914169312
28.0,0.7098078727722168,0.579365074634552,0.5759999752044678
29.0,0.7087967395782471,0.60317462682724,0.5680000185966492
30.0,0.7371081709861755,0.5555555820465088,0.6159999966621399
31.0,0.7229524850845337,0.5952380895614624,0.6240000128746033
32.0,0.730030357837677,0.6190476417541504,0.6000000238418579
33.0,0.731041431427002,0.60317462682724,0.5920000076293945
34.0,0.7502527832984924,0.7142857313156128,0.6639999747276306
35.0,0.7522750496864319,0.6507936716079712,0.6240000128746033
36.0,0.7502527832984924,0.6349206566810608,0.6079999804496765
37.0,0.7532861232757568,0.7301587462425232,0.6159999966621399
38.0,0.7775530815124512,0.7222222089767456,0.6079999804496765
39.0,0.7745197415351868,0.7301587462425232,0.6639999747276306
40.0,0.7836198210716248,0.761904776096344,0.6320000290870667
41.0,0.7815975546836853,0.738095223903656,0.6159999966621399
42.0,0.7846309542655945,0.6984127163887024,0.6639999747276306
43.0,0.8058645129203796,0.7142857313156128,0.6639999747276306
44.0,0.8078867793083191,0.7698412537574768,0.6959999799728394
45.0,0.8078867793083191,0.7222222089767456,0.6880000233650208
46.0,0.8473204970359802,0.761904776096344,0.7039999961853027
47.0,0.8240647315979004,0.7460317611694336,0.6959999799728394
48.0,0.8331648111343384,0.7222222089767456,0.6480000019073486
49.0,0.830131471157074,0.7142857313156128,0.7120000123977661
50.0,0.8422648906707764,0.7460317611694336,0.6880000233650208
51.0,0.8513650298118591,0.7142857313156128,0.7039999961853027
52.0,0.8543983697891235,0.7460317611694336,0.6800000071525574
53.0,0.8574317693710327,0.7222222089767456,0.7200000286102295
54.0,0.8584428429603577,0.7539682388305664,0.6800000071525574
55.0,0.8725985884666443,0.7301587462425232,0.6959999799728394
56.0,0.8756319284439087,0.7301587462425232,0.6800000071525574
57.0,0.8847320675849915,0.6984127163887024,0.6320000290870667
58.0,0.8624873757362366,0.6904761791229248,0.7039999961853027
59.0,0.8867542743682861,0.7063491940498352,0.6959999799728394
60.0,0.9029322266578674,0.658730149269104,0.6959999799728394
61.0,0.8857432007789612,0.7301587462425232,0.7200000286102295
62.0,0.8847320675849915,0.738095223903656,0.7200000286102295
63.0,0.9019211530685425,0.6984127163887024,0.7120000123977661
64.0,0.9100100994110107,0.738095223903656,0.7279999852180481
65.0,0.9019211530685425,0.7301587462425232,0.7599999904632568
66.0,0.917087972164154,0.7063491940498352,0.7279999852180481
67.0,0.9130434989929199,0.7222222089767456,0.7440000176429749
68.0,0.9120323657989502,0.7222222089767456,0.7039999961853027
69.0,0.9383215308189392,0.7301587462425232,0.6800000071525574
