Epoch,Accuracy Train,Accuracy Validate,Accuracy Test
0.0,0.4762865900993347,0.5080645084381104,0.47200000286102295
1.0,0.5539858937263489,0.5403226017951965,0.5680000185966492
2.0,0.6851664781570435,0.6935483813285828,0.7039999961853027
3.0,0.7800201773643494,0.7580645084381104,0.7519999742507935
4.0,0.8365287780761719,0.774193525314331,0.7760000228881836
5.0,0.8557013273239136,0.7903226017951965,0.7919999957084656
6.0,0.8647830486297607,0.8064516186714172,0.7839999794960022
7.0,0.8738647699356079,0.8145161271095276,0.7839999794960022
8.0,0.8768920302391052,0.8145161271095276,0.7760000228881836
9.0,0.8779011368751526,0.8145161271095276,0.7760000228881836
10.0,0.8819374442100525,0.8145161271095276,0.7680000066757202
11.0,0.8859737515449524,0.8145161271095276,0.7519999742507935
12.0,0.8869828581809998,0.8145161271095276,0.7519999742507935
13.0,0.8910191655158997,0.8225806355476379,0.7519999742507935
14.0,0.892028272151947,0.8306451439857483,0.7599999904632568
15.0,0.8930373191833496,0.8306451439857483,0.7599999904632568
16.0,0.8930373191833496,0.8306451439857483,0.7760000228881836
17.0,0.892028272151947,0.8306451439857483,0.7839999794960022
18.0,0.894046425819397,0.8306451439857483,0.7839999794960022
19.0,0.8950554728507996,0.8306451439857483,0.7839999794960022
20.0,0.8970736861228943,0.8306451439857483,0.7839999794960022
21.0,0.9001008868217468,0.8306451439857483,0.7680000066757202
22.0,0.9001008868217468,0.8306451439857483,0.7680000066757202
23.0,0.9001008868217468,0.8225806355476379,0.7599999904632568
24.0,0.9011099934577942,0.8225806355476379,0.7599999904632568
25.0,0.9001008868217468,0.8225806355476379,0.7599999904632568
26.0,0.9001008868217468,0.8225806355476379,0.7599999904632568
27.0,0.9011099934577942,0.8225806355476379,0.7680000066757202
28.0,0.9011099934577942,0.8225806355476379,0.7680000066757202
29.0,0.9031281471252441,0.8225806355476379,0.7680000066757202
30.0,0.9031281471252441,0.8225806355476379,0.7680000066757202
31.0,0.9051463007926941,0.8225806355476379,0.7680000066757202
32.0,0.9041372537612915,0.8225806355476379,0.7680000066757202
33.0,0.9051463007926941,0.8225806355476379,0.7680000066757202
34.0,0.907164454460144,0.8225806355476379,0.7680000066757202
